rank,male_name,male_count,female_name,female_count
1,John,8320,Mary,13446
2,William,7277,Anna,5950
3,James,5335,Helen,4023
4,George,4289,Margaret,3931
5,Charles,3633,Elizabeth,3603
6,Frank,3012,Ruth,3551
7,Joseph,2992,Florence,3471
8,Robert,2635,Ethel,3391
9,Henry,2221,Marie,3011
10,Edward,2203,Emma,2952
11,Thomas,2153,Bertha,2626
12,Harry,2128,Clara,2613
13,Walter,2015,Minnie,2567
14,Arthur,1666,Edna,2560
15,Fred,1483,Bessie,2542
16,Albert,1391,Lillian,2495
17,Clarence,1325,Alice,2457
18,Willie,1071,Grace,2448
19,Roy,1028,Annie,2390
20,Paul,933,Mabel,2359
21,Louis,913,Rose,2262
22,Carl,851,Hazel,2252
23,Earl,851,Ida,2170
24,Ernest,834,Gertrude,2129
25,Samuel,814,Martha,2096
26,Raymond,806,Pearl,1958
27,Charlie,767,Edith,1940
28,Joe,763,Myrtle,1938
29,Harold,753,Frances,1834
30,Ralph,736,Nellie,1833
31,Richard,727,Esther,1803
32,David,707,Elsie,1795
33,Howard,641,Sarah,1777
34,Elmer,610,Eva,1767
35,Jesse,577,Ella,1692
36,Herbert,569,Laura,1643
37,Andrew,562,Louise,1582
38,Alfred,551,Catherine,1514
39,Oscar,549,Mildred,1474
40,Daniel,516,Agnes,1466
41,Lawrence,509,Gladys,1464
42,Leo,509,Carrie,1463
43,Sam,487,Irene,1428
44,Will,485,Lillie,1414
45,Francis,480,Julia,1380
46,Jack,479,Hattie,1338
47,Lee,478,Josephine,1334
48,Benjamin,452,Jessie,1300
49,Herman,439,Cora,1295
50,Eugene,430,Lena,1289
51,Floyd,427,Mattie,1276
52,Michael,413,Mae,1193
53,Peter,412,Jennie,1177
54,Frederick,406,Blanche,1156
55,Claude,389,Alma,1144
56,Ray,380,Maude,1136
57,Chester,377,Dorothy,1127
58,Lewis,377,Ada,1124
59,Clyde,370,Mamie,1119
60,Edwin,346,Stella,1026
61,Leonard,342,Lucy,1016
62,Tom,335,Fannie,1012
63,Ben,324,Viola,1010
64,Edgar,323,Lula,987
65,Martin,317,Katherine,968
66,Russell,300,Ruby,954
67,Homer,296,Maggie,890
68,Lester,295,Dora,884
69,Otto,283,Marion,856
70,Harvey,282,Nora,846
71,Jim,279,Rosa,832
72,Clifford,272,Sadie,829
73,Luther,269,Beatrice,814
74,Jacob,266,Beulah,760
75,Lloyd,263,Ellen,746
76,Guy,261,Pauline,734
77,Bernard,259,Vera,729
78,Leroy,249,Willie,724
79,Jessie,245,Effie,708
