rank,male_name,male_count,female_name,female_count
1,John,47577,Mary,58187
2,William,38564,Helen,30866
3,James,33776,Dorothy,25154
4,Robert,28738,Margaret,23054
5,Joseph,23052,Ruth,21878
6,George,22308,Mildred,15254
7,Charles,21959,Anna,15119
8,Edward,15889,Elizabeth,14103
9,Frank,15006,Frances,12787
10,Thomas,11490,Evelyn,11595
11,Walter,11256,Marie,11362
12,Harold,10444,Virginia,10952
13,Paul,10328,Alice,10525
14,Henry,10139,Florence,10105
15,Richard,9143,Lillian,9546
16,Raymond,8981,Rose,9375
17,Albert,8825,Irene,8323
18,Arthur,8564,Louise,8313
19,Harry,8470,Catherine,8181
20,Donald,7116,Edna,8143
21,Ralph,6816,Gladys,7857
22,Carl,6613,Josephine,7606
23,Louis,6518,Ethel,7379
24,Clarence,6267,Ruby,7237
25,Howard,6103,Martha,7217
26,Fred,5778,Hazel,7092
27,Jack,5748,Grace,7044
28,Kenneth,5681,Eleanor,7036
29,Francis,5594,Lucille,7006
30,Willie,5434,Thelma,6762
31,David,5394,Edith,6761
32,Roy,5052,Pauline,6334
33,Earl,4908,Esther,6321
34,Stanley,4808,Doris,6292
35,Ernest,4787,Gertrude,6077
36,Anthony,4722,Annie,5936
37,Lawrence,4688,Beatrice,5342
38,Joe,4648,Clara,5285
39,Samuel,4351,Marjorie,5119
40,Herbert,4341,Emma,5044
41,Eugene,4321,Elsie,4967
42,Alfred,4232,Bernice,4937
43,Michael,4081,Ann,4896
44,Leonard,3993,Julia,4831
45,Elmer,3802,Agnes,4795
46,Andrew,3573,Bertha,4785
47,Leo,3527,Lois,4775
48,Bernard,3302,Jean,4603
49,Peter,3302,Katherine,4488
50,Norman,3262,Marion,4456
51,Russell,3250,Sarah,4415
52,Frederick,3159,Anne,4333
53,Edwin,3151,Betty,4181
54,Chester,3043,Ida,4125
55,Daniel,3002,Eva,4079
56,Herman,2983,Pearl,3976
57,Lester,2943,Bessie,3888
58,Willard,2889,Myrtle,3865
59,Floyd,2824,Viola,3855
60,Melvin,2780,Kathryn,3778
61,Clifford,2741,Laura,3723
62,Lloyd,2653,Mabel,3683
63,Clyde,2518,Nellie,3679
64,Theodore,2504,Stella,3657
65,Vincent,2491,Vera,3460
66,Leroy,2451,Jessie,3356
67,Ray,2365,Sylvia,3284
68,Sam,2339,Minnie,3270
69,Philip,2328,Jane,3264
70,Lewis,2307,Alma,3248
71,Benjamin,2241,Rita,3063
72,Marvin,2227,Willie,3041
73,Milton,2225,Jennie,3015
74,Victor,2211,Leona,2972
75,Charlie,2193,Ella,2954
76,Cecil,2181,Genevieve,2928
77,Jesse,2111,Lena,2927
78,Gerald,2085,Vivian,2857
79,Martin,2070,Lucy,2814
80,Vernon,2060,Wilma,2773
81,Alvin,2006,Charlotte,2757
82,Leon,1977,Violet,2752
83,Woodrow,1966,Barbara,2704
84,Lee,1916,Lillie,2687
85,Edgar,1895,Marguerite,2687
86,Stephen,1850,Marian,2612
87,Glenn,1842,Blanche,2590
88,Oscar,1788,Ellen,2581
89,Everett,1731,Mae,2486
90,Gordon,1717,Opal,2482
91,Arnold,1691,Mattie,2434
92,Wilbur,1685,Juanita,2398
93,Morris,1660,Theresa,2309
94,Sidney,1615,Velma,2287
95,Harvey,1613,Beulah,2268
96,Claude,1605,June,2139
97,Wayne,1517,Sophie,2112
98,Homer,1487,Maxine,2110
99,Allen,1458,Emily,2091
100,Gilbert,1452,Phyllis,2088
101,Maurice,1440,Inez,2005
102,Max,1434,Nancy,1988
103,Alexander,1432,Carrie,1968
104,Nicholas,1427,Kathleen,1940
105,Warren,1420,Fannie,1927
106,Leslie,1409,Sara,1913
107,Irving,1385,Hilda,1891
108,Virgil,1376,Geraldine,1866
109,Julius,1361,Eunice,1860
110,Steve,1335,Geneva,1856
111,Hugh,1318,Georgia,1853
112,Marion,1295,Harriet,1849
113,Ben,1263,Hattie,1825
114,Jessie,1240,Ada,1817
115,Luther,1198,Loretta,1810
116,Hubert,1195,Rosa,1793
117,Johnnie,1168,Estelle,1784
118,Roland,1137,Norma,1737
119,Oliver,1131,Cora,1683
120,Eddie,1124,Alberta,1675
121,Jacob,1122,Madeline,1670
122,Horace,1114,Dora,1666
123,Glen,1112,Olive,1654
124,Roger,1086,Mamie,1629
125,Dale,1081,Christine,1625
126,Wallace,1079,Verna,1570
127,Orville,1076,Audrey,1565
128,Curtis,1058,Naomi,1548
129,Mike,1029,Lula,1537
130,Tony,1016,Olga,1532
131,Alex,1008,Daisy,1518
132,Franklin,1001,Eileen,1493
133,Wesley,990,Sadie,1458
134,Manuel,976,Muriel,1445
135,Rudolph,974,Lucile,1441
136,Edmund,961,Lola,1420
137,Willis,950,Caroline,1402
138,Emil,918,Miriam,1377
139,Nathan,916,Erma,1375
140,Jerome,907,Flora,1368
141,Otis,901,Lorraine,1323
142,Tom,869,Irma,1310
143,Earnest,824,Winifred,1299
144,Clifton,820,Nora,1293
145,Guy,816,Mable,1287
146,Ira,812,Maria,1286
147,Jerry,801,Dolores,1280
148,Salvatore,800,Jeanette,1273
149,Angelo,799,Susie,1270
150,Matthew,798,Maggie,1269
151,Archie,794,Victoria,1266
152,Abraham,790,Henrietta,1246
153,Otto,773,Lottie,1238
154,Wilson,767,Wanda,1233
155,Ronald,764,Elaine,1212
156,Don,747,Rachel,1205
157,Bill,746,Fern,1175
158,Douglas,734,Janet,1173
159,Lyle,719,Rebecca,1169
160,Karl,715,Eula,1162
161,Marshall,715,Roberta,1156
162,August,709,Shirley,1135
163,Sylvester,706,Sally,1121
164,Patrick,705,Anita,1116
165,Clayton,699,Amelia,1115
166,Calvin,694,Nettie,1106
167,Clinton,681,Adeline,1097
168,Irvin,681,Carolyn,1096
169,Elbert,669,Della,1086
170,Jim,668,Lydia,1086
171,Bennie,663,Nina,1085
172,Bruce,663,Goldie,1051
173,Ivan,662,Antoinette,1047
174,Jose,659,Rosie,975
175,Wilbert,651,May,974
176,Forrest,643,Freda,944
177,Nick,642,Isabel,943
178,Adolph,637,Isabelle,942
179,Delbert,630,Lorene,940
180,Phillip,628,Bonnie,939
181,Wilfred,626,Katie,937
182,Ellis,618,Dorothea,925
183,Jimmie,611,Angeline,922
184,Nelson,606,Cleo,914
185,Leland,597,Veronica,914
186,Merle,595,Marcella,905
187,Emmett,592,Jeannette,903
188,Rufus,588,Adele,897
189,Felix,583,Patricia,895
190,Ervin,582,Iva,878
191,Julian,579,Essie,869
192,Dan,578,Regina,869
193,Jess,577,Arlene,864
194,Adam,574,Ollie,855
195,Alton,568,Celia,853
196,Isaac,568,Effie,844
197,Nathaniel,554,Rosalie,840
198,Aaron,553,Jeanne,828
199,Lonnie,546,Angelina,826
200,Jay,537,Cecelia,821
201,Lowell,536,Rosemary,820
202,Bert,532,Susan,817
203,Pete,531,Sue,812
204,Elwood,529,Claire,809
205,Mark,529,Addie,808
206,Antonio,527,Ora,803
207,Carroll,527,Eloise,798
208,Dominick,521,Frieda,792
209,Dennis,514,Faye,790
210,Roscoe,505,Joan,784
211,Grady,497,Luella,783
212,Gene,493,Sallie,781
213,Wendell,491,Lela,774
214,Percy,488,Maude,771
215,Myron,484,Etta,766
216,Owen,479,Elva,753
217,Grover,478,Selma,741
218,Perry,478,Margie,740
219,Amos,474,Mollie,738
220,Dominic,469,Constance,728
221,Malcolm,464,Cecilia,723
222,Laurence,462,Alta,721
223,Byron,458,Ina,705
224,Johnie,456,Fay,701
225,Dean,453,Angela,698
226,Ross,451,Jewell,692
227,Allan,441,Sophia,692
228,Loyd,436,Nell,689
229,Harley,434,Teresa,686
230,Mack,434,Lila,684
231,Reuben,431,Helene,682
232,Fredrick,426,Matilda,682
233,Sherman,425,Leola,669
234,Austin,424,Reba,662
235,Erwin,423,Annette,660
236,Keith,422,Lizzie,657
237,Johnny,417,Jewel,652
238,Troy,415,Joyce,640
239,Charley,414,Amy,624
240,Millard,406,Ola,611
241,Ted,403,Nannie,607
242,Eldon,401,Estella,599
243,Rex,401,Carol,596
244,Aubrey,394,Flossie,582
245,Loren,392,Elma,575
246,Preston,388,Gwendolyn,575
247,Hyman,378,Janie,571
248,Cornelius,372,Eleanore,570
249,Will,362,Ernestine,564
250,Louie,360,Laverne,564
251,Murray,360,Iris,563
252,Anton,357,Leah,552
253,Grant,357,Hannah,546
254,Jake,355,Johnnie,545
255,Mario,354,Lenora,543
256,Wilmer,352,Edythe,542
257,Carlton,349,Millie,521
258,Cleo,349,Rena,519
259,Bruno,348,Elinor,508
260,Juan,348,Eugenia,506
261,Emanuel,345,Francis,503
262,Garland,343,Adelaide,502
263,Dwight,337,Tillie,499
264,Boyd,335,Melba,493
265,Jasper,332,Virgie,488
266,Norbert,332,Zelma,487
267,Conrad,331,Carmen,483
268,Burton,328,Donna,483
269,Mitchell,328,Neva,472
270,Simon,326,Clarice,470
271,Edmond,323,Billie,468
272,Gerard,323,Cecile,468
273,Kermit,322,Elnora,467
274,Ed,321,Elvira,465
275,Clement,320,Harriett,460
276,Thurman,318,Winnie,459
277,Tommie,318,Letha,452
