rank,male_name,male_count,female_name,female_count
1,John,51853,Mary,64281
2,William,42423,Helen,34251
3,James,37339,Dorothy,28851
4,Robert,35220,Margaret,25560
5,Joseph,24762,Ruth,23568
6,George,24196,Mildred,16257
7,Charles,24144,Anna,15160
8,Edward,17502,Elizabeth,15131
9,Frank,15769,Frances,14363
10,Thomas,12611,Virginia,14261
11,Walter,12582,Evelyn,12532
12,Harold,11194,Marie,11812
13,Paul,11155,Alice,10990
14,Richard,10914,Florence,10539
15,Henry,10696,Lillian,9843
16,Raymond,9956,Rose,9783
17,Arthur,9282,Irene,9164
18,Albert,9157,Catherine,8689
19,Harry,8856,Louise,8584
20,Donald,8729,Edna,8422
21,Ralph,7393,Josephine,8326
22,Jack,6874,Martha,8261
23,Louis,6771,Gladys,8075
24,Carl,6699,Ethel,7864
25,Clarence,6586,Doris,7819
26,Howard,6410,Eleanor,7669
27,Kenneth,6142,Ruby,7662
28,David,6100,Edith,7532
29,Fred,5986,Lucille,7528
30,Francis,5801,Grace,7373
31,Willie,5751,Hazel,7285
32,Earl,5632,Thelma,7245
33,Roy,5586,Pauline,6896
34,Stanley,5186,Betty,6639
35,Joe,5143,Annie,6404
36,Lawrence,5095,Marjorie,6399
37,Ernest,5055,Gertrude,6300
38,Anthony,5027,Esther,6281
39,Eugene,4873,Beatrice,5839
40,Herbert,4745,Jean,5692
41,Leonard,4694,Clara,5626
42,Samuel,4491,Bernice,5546
43,Alfred,4424,Lois,5485
44,Michael,4289,Ann,5455
45,Elmer,3812,Marion,5371
46,Norman,3789,Emma,5121
47,Leo,3779,Julia,5078
48,Andrew,3751,Agnes,5066
49,Bernard,3711,Katherine,4956
50,Peter,3464,Elsie,4939
51,Frederick,3455,Bertha,4881
52,Russell,3436,Sarah,4766
53,Lloyd,3416,Anne,4603
54,Daniel,3360,Eva,4286
55,Edwin,3346,Jane,4258
56,Chester,3338,Ida,4247
57,Melvin,3155,Pearl,4232
58,Herman,2973,Myrtle,4046
59,Clifford,2969,Viola,4040
60,Leroy,2951,Kathryn,3984
61,Lester,2854,Bessie,3928
62,Floyd,2820,Stella,3872
63,Theodore,2809,Rita,3870
64,Clyde,2719,Laura,3808
65,Vincent,2636,Nellie,3808
66,Philip,2544,Vera,3714
67,Charlie,2537,Barbara,3535
68,Marvin,2517,Mabel,3499
69,Gerald,2486,Sylvia,3469
70,Lewis,2477,Jessie,3465
71,Vernon,2463,Alma,3407
72,Sam,2455,Willie,3381
73,Woodrow,2428,June,3370
74,Ray,2427,Marian,3267
75,Milton,2394,Minnie,3262
76,Benjamin,2386,Charlotte,3230
77,Martin,2336,Genevieve,3192
78,Victor,2207,Marguerite,3161
79,Jesse,2200,Vivian,3119
80,Willard,2188,Leona,3115
81,Alvin,2143,Jennie,3109
82,Leon,2102,Wilma,3071
83,Cecil,2101,Ella,3054
84,Gordon,2019,Violet,3026
85,Lee,2004,Lena,3004
86,Glenn,1997,Lillie,2930
87,Oscar,1961,Juanita,2929
88,Edgar,1920,Lucy,2929
89,Stephen,1892,Geraldine,2897
90,Harvey,1808,Ellen,2855
91,Arnold,1781,Blanche,2836
92,Wilbur,1749,Phyllis,2696
93,Warren,1743,Maxine,2647
94,Everett,1734,Mattie,2572
95,Sidney,1727,Opal,2541
96,Wayne,1715,Mae,2507
97,Alexander,1664,Theresa,2490
98,Claude,1625,Nancy,2412
99,Morris,1624,Velma,2411
100,Allen,1592,Sophie,2382
101,Maurice,1554,Kathleen,2358
102,Homer,1552,Beulah,2232
103,Virgil,1523,Emily,2220
104,Max,1511,Harriet,2203
105,Gilbert,1510,Georgia,2163
106,Irving,1470,Eileen,2147
107,Leslie,1440,Sara,2147
108,Marion,1416,Norma,2124
109,Nicholas,1413,Carrie,2073
110,Hugh,1403,Inez,2050
111,Johnnie,1403,Eunice,2035
112,Steve,1385,Hilda,2006
113,Julius,1384,Geneva,1997
114,Jessie,1361,Loretta,1970
115,Hubert,1338,Fannie,1961
116,Luther,1304,Lorraine,1961
117,Roland,1285,Audrey,1906
118,Eddie,1265,Hattie,1858
119,Roger,1249,Ada,1853
120,Dale,1248,Christine,1843
121,Curtis,1243,Rosa,1829
122,Glen,1235,Alberta,1818
123,Wallace,1215,Shirley,1801
124,Franklin,1194,Verna,1799
125,Horace,1182,Dora,1740
126,Mike,1182,Cora,1737
127,Oliver,1175,Madeline,1728
128,Manuel,1158,Muriel,1714
129,Ben,1129,Estelle,1704
130,Jacob,1122,Mamie,1689
131,Tony,1111,Olga,1655
132,Alex,1081,Jeanette,1638
133,Jerome,1073,Naomi,1619
134,Orville,1061,Miriam,1614
135,Edmund,1045,Lula,1607
136,Wesley,1014,Janet,1585
137,Emil,1004,Anita,1573
138,Douglas,981,Olive,1566
139,Tom,981,Dolores,1562
140,Willis,954,Wanda,1545
141,Rudolph,946,Winifred,1526
142,Archie,939,Lucile,1516
143,Earnest,924,Lola,1493
144,Wilson,921,Mable,1463
145,Otis,912,Flora,1450
146,Guy,904,Maria,1441
147,Bill,891,Patricia,1441
148,Nathan,881,Erma,1436
149,Matthew,862,Roberta,1426
150,Jerry,861,Daisy,1417
151,Ira,857,Sadie,1404
152,Angelo,856,Caroline,1368
153,Lyle,855,Lottie,1362
154,Patrick,836,Nora,1360
155,Salvatore,834,Henrietta,1350
156,Bruce,805,Irma,1340
157,Otto,803,Rachel,1339
158,Jose,800,Victoria,1334
159,Clifton,793,Susie,1329
160,Calvin,785,Elaine,1281
161,Marshall,777,Maggie,1268
162,Delbert,775,Fern,1261
163,Jim,774,Adeline,1234
164,Wilfred,772,Carolyn,1223
165,Ronald,767,Rebecca,1215
166,Clayton,759,Jeanne,1212
167,Don,757,Arlene,1208
168,Ivan,756,Della,1192
169,Wilbert,754,Lydia,1180
170,Irvin,734,Antoinette,1177
171,Abraham,731,Bonnie,1177
172,Bennie,730,Eula,1170
173,Phillip,723,Amelia,1160
174,Ervin,718,Nina,1154
175,Sylvester,715,Marcella,1133
176,Jimmie,713,Rosemary,1124
177,Nick,705,Jeannette,1113
178,Merle,701,Nettie,1106
179,Elbert,675,Rosie,1099
180,Adolph,673,Dorothea,1076
181,Karl,673,Lorene,1062
182,Clinton,670,Joan,1048
183,Forrest,663,Veronica,1038
184,August,661,Sally,1029
185,Felix,660,Joyce,1017
186,Julian,652,Regina,1016
187,Rufus,646,Goldie,1012
188,Jay,643,Freda,1010
189,Nathaniel,640,Cleo,1009
190,Pete,639,Isabelle,982
191,Leland,627,Eloise,964
192,Isaac,622,Adele,960
193,Adam,614,Margie,951
