rank,male_name,male_count,female_name,female_count
1,Michael,85037,Lisa,46080
2,David,81320,Mary,43488
3,John,78437,Susan,35744
4,James,72557,Karen,35185
5,Robert,70203,Linda,31466
6,Mark,53503,Patricia,26537
7,William,44858,Donna,25725
8,Richard,39409,Cynthia,24023
9,Thomas,36524,Deborah,22897
10,Jeffrey,33523,Sandra,22417
11,Scott,30707,Lori,22386
12,Steven,30692,Brenda,21275
13,Joseph,30083,Pamela,21271
14,Kevin,28351,Barbara,20644
15,Charles,27590,Debra,20596
16,Timothy,27088,Kimberly,20363
17,Daniel,25546,Sharon,19633
18,Kenneth,25234,Teresa,18514
19,Paul,23803,Nancy,18028
20,Brian,23244,Elizabeth,17801
21,Gregory,21964,Laura,17493
22,Gary,20891,Julie,17087
23,Donald,20422,Tammy,16749
24,Anthony,20105,Cheryl,16586
25,Ronald,19975,Robin,15128
26,Christopher,17524,Diane,14818
27,Douglas,15916,Kathy,14758
28,Stephen,15623,Carol,14520
29,Edward,15524,Kathleen,14190
30,Todd,12746,Denise,13979
31,Larry,12710,Michelle,13357
32,George,12553,Debbie,13100
33,Eric,12356,Tina,12782
34,Terry,12298,Cindy,12298
35,Randy,11849,Janet,12254
36,Keith,11619,Angela,11659
37,Dennis,10622,Kim,11654
38,Jerry,10579,Kelly,11528
39,Mike,10527,Christine,11196
40,Patrick,10490,Theresa,11056
41,Bruce,10040,Jennifer,10981
42,Frank,9755,Laurie,10676
43,Peter,9583,Margaret,10076
44,Jeff,9427,Jacqueline,9829
45,Jeffery,9272,Rhonda,9802
46,Steve,9163,Carolyn,9692
47,Roger,9072,Rebecca,9407
48,Raymond,9066,Sherry,9225
49,Andrew,8703,Maria,9085
50,Ricky,8692,Dawn,8981
51,Craig,8541,Connie,8882
52,Tony,8194,Sheila,8779
53,Alan,7712,Catherine,8702
54,Danny,7642,Terri,8435
55,Glenn,7357,Tracy,8307
56,Matthew,7289,Ann,8123
57,Russell,7040,Diana,7843
58,Carl,6855,Janice,7819
59,Chris,6786,Michele,7429
