rank,male_name,male_count,female_name,female_count
1,Robert,55828,Mary,56924
2,James,54243,Betty,31083
3,John,46737,Barbara,29233
4,William,40168,Shirley,22841
5,Richard,33156,Dorothy,21283
6,Donald,30407,Patricia,20845
7,Charles,29791,Joan,19463
8,George,18497,Margaret,15146
9,Thomas,17367,Helen,14100
10,Joseph,17103,Nancy,13517
11,Ronald,14084,Doris,11623
12,David,13999,Joyce,11460
13,Edward,13918,Ruth,10567
14,Paul,12197,Carol,10273
15,Kenneth,11801,Virginia,9999
16,Frank,10635,Jean,9716
17,Jack,9985,Marilyn,9382
18,Harold,9925,Elizabeth,9344
19,Raymond,9588,Frances,9205
20,Billy,9555,Lois,8386
21,Walter,8089,Janet,8068
22,Gerald,7817,Beverly,7887
23,Bobby,7528,Donna,7868
24,Eugene,7142,Norma,7786
25,Jerry,7130,Alice,7784
26,Joe,7084,Dolores,7688
27,Henry,6735,Martha,7603
28,Carl,6680,Phyllis,7178
29,Arthur,6442,Evelyn,6978
30,Willie,6347,Gloria,6809
31,Ralph,6281,Anna,6679
32,Albert,6001,Ann,6639
33,Fred,5463,Carolyn,6470
34,Lawrence,5325,Marie,6326
35,Roy,5104,Mildred,6178
36,Harry,5095,Peggy,6026
37,Howard,5065,Rose,5579
38,Norman,4989,Annie,5017
39,Roger,4766,Ruby,4979
40,Louis,4680,Louise,4973
41,Earl,4627,Marjorie,4973
42,Daniel,4499,Catherine,4934
43,Larry,4470,Geraldine,4837
44,Marvin,4218,Eleanor,4717
45,Clarence,4212,Joanne,4543
46,Franklin,4156,June,4385
47,Michael,4105,Wanda,4369
48,Wayne,4033,Jane,4357
49,Francis,4005,Irene,4348
50,Don,3925,Joann,4148
51,Ernest,3851,Delores,3989
52,Anthony,3839,Lillian,3972
53,Leonard,3835,Arlene,3916
54,Leroy,3778,Elaine,3900
55,Melvin,3700,Edna,3807
56,Jimmy,3696,Lorraine,3774
57,Herbert,3601,Marlene,3755
58,Stanley,3567,Bonnie,3751
59,Bill,3534,Patsy,3748
60,Gary,3355,Josephine,3740
61,Peter,3290,Florence,3735
62,Dale,3242,Sally,3726
63,Ray,3175,Rita,3683
