rank,male_name,male_count,female_name,female_count
1,James,74450,Mary,59284
2,Robert,69933,Linda,41461
3,John,66118,Barbara,38276
4,William,50211,Patricia,35839
5,Richard,46042,Carol,30388
6,David,37094,Sandra,24701
7,Charles,32463,Nancy,21456
8,Thomas,31870,Sharon,20835
9,Michael,29899,Judith,20188
10,Ronald,23665,Susan,19224
11,Larry,22824,Betty,18388
12,Donald,22135,Carolyn,17242
13,Gary,21343,Judy,17002
14,Joseph,20816,Shirley,16150
15,George,19319,Margaret,15682
16,Kenneth,18093,Karen,15679
17,Paul,16993,Donna,15397
18,Edward,15867,Joyce,13951
19,Dennis,14991,Kathleen,13801
20,Jerry,14701,Dorothy,12325
21,Frank,10869,Janet,12325
22,Roger,10571,Diane,12225
23,Raymond,9855,Gloria,11036
24,Daniel,9706,Janice,10781
25,Gerald,8859,Joan,10396
26,Stephen,8637,Elizabeth,10337
27,Walter,7575,Marilyn,9534
28,Harold,7524,Virginia,9241
29,Douglas,7392,Brenda,9205
30,Lawrence,7165,Martha,8748
31,Willie,7026,Helen,8301
32,Jack,6853,Cheryl,8150
33,Terry,6833,Ruth,8044
34,Arthur,6801,Frances,7939
35,Wayne,6736,Bonnie,7745
36,Joe,6625,Jane,7639
37,Henry,6603,Beverly,7619
38,Peter,6484,Jean,7427
39,Carl,6313,Ann,7037
40,Roy,6180,Phyllis,6531
41,Jimmy,6155,Alice,6359
42,Billy,6018,Pamela,6169
43,Steven,5974,Diana,6047
44,Ralph,5785,Elaine,5888
45,Johnny,5702,Peggy,5840
46,Anthony,5686,Doris,5819
47,Harry,5654,Connie,5338
48,Bruce,5612,Lois,5147
49,Albert,5430,Marie,5082
50,Eugene,5161,Catherine,5030
51,Fred,5115,Carole,4843
52,Alan,5072,Gail,4831
53,Bobby,5050,Joanne,4617
54,Howard,4767,Rose,4557
55,Louis,4480,Charlotte,4529
56,Danny,4175,Geraldine,4475
57,Leonard,4122,Evelyn,4377
58,Philip,4108,Wanda,4294
59,Stanley,4058,Rita,4283
60,Ernest,4003,Jo,4223
61,Dale,3958,Ellen,4188
62,Samuel,3954,Christine,4078
63,Patrick,3855,Jacqueline,3988
64,Russell,3802,Sally,3981
65,Norman,3725,Kathryn,3972
66,Bill,3711,Sue,3914
67,Ronnie,3648,Paula,3796
68,Jim,3622,Suzanne,3769
69,Mike,3592,Annie,3739
70,Timothy,3591,Eileen,3636
71,Earl,3566,Darlene,3626
72,Mark,3544,Dianne,3611
73,Don,3483,Anna,3607
74,Allen,3482,Norma,3602
75,Tommy,3449,Roberta,3601
76,Francis,3448,Sarah,3592
77,Frederick,3435,Laura,3590
78,Melvin,3400,Louise,3514
79,Steve,3384,Rosemary,3501
80,Marvin,3294,Joann,3464
81,Eddie,3222,Anne,3408
82,Clarence,3192,Katherine,3392
83,Leroy,3176,Sylvia,3375
84,Barry,3139,Patsy,3347
85,Phillip,3081,Rebecca,3331
86,Andrew,3007,Maria,3310
87,Lee,2938,Lorraine,3207
88,Alfred,2895,Marcia,3206
89,Tom,2893,Sheila,3178
90,Martin,2824,Cynthia,3127
91,Jeffrey,2782,Kay,3059
92,Ray,2742,Glenda,2962
93,Glenn,2732,Mildred,2960
94,Herbert,2659,Marjorie,2929
95,Victor,2629,Ruby,2906
96,Gregory,2475,Theresa,2896
97,Curtis,2393,Irene,2884
98,Bernard,2389,Jeanne,2860
99,Clifford,2382,Arlene,2772
100,Gene,2373,Anita,2766
101,Theodore,2348,Kathy,2753
102,Jimmie,2291,Lynn,2730
103,Lloyd,2219,Dolores,2704
104,Jesse,2187,Sherry,2676
105,Rodney,2185,Maureen,2672
106,Warren,2185,Victoria,2670
107,Bob,2175,Loretta,2658
108,Keith,2163,Juanita,2655
109,Gordon,2147,Constance,2600
110,Vincent,2119,Marlene,2527
111,Leon,2099,Lynda,2469
112,Jon,2043,Delores,2444
113,Brian,1990,Marsha,2424
114,Floyd,1983,Charlene,2387
115,Leslie,1976,Julia,2327
116,Harvey,1975,Georgia,2318
117,Edwin,1949,Vicki,2237
118,Vernon,1934,Vivian,2166
119,Franklin,1894,Edna,2152
120,Alvin,1860,Josephine,2145
121,Clyde,1858,June,2070
122,Jerome,1840,Jeanette,2053
123,Lewis,1835,Emma,2052
124,Calvin,1797,Lillian,2018
125,Jay,1760,Pauline,1976
126,Dwight,1753,Andrea,1933
127,Dan,1726,Claudia,1910
128,Charlie,1724,Wilma,1889
129,Tony,1641,Lucille,1885
130,Gilbert,1623,Eleanor,1876
131,Lester,1618,Thelma,1855
132,Jose,1606,Edith,1841
133,Craig,1599,Yvonne,1822
134,Johnnie,1599,Ethel,1817
135,Joel,1597,Sara,1803
136,Dean,1585,Clara,1799
137,Duane,1583,Willie,1777
138,Allan,1580,Margie,1764
139,Leo,1578,Grace,1746
140,Benjamin,1562,Florence,1730
141,Darrell,1521,Gladys,1708
142,Jackie,1493,Leslie,1704
143,Lonnie,1463,Audrey,1644
144,Chester,1444,Maryann,1609
145,Freddie,1425,Marion,1602
146,Herman,1418,Eva,1595
147,Arnold,1405,Rosa,1578
148,Glen,1394,Paulette,1575
149,Randall,1394,Annette,1574
150,Manuel,1389,Bobbie,1562
151,Nicholas,1357,Gwendolyn,1560
152,Cecil,1355,Billie,1556
153,Eric,1351,Lynne,1524
154,Milton,1348,Pat,1520
155,Ted,1237,Julie,1511
156,Lynn,1217,Gayle,1491
157,Neil,1211,Bernice,1473
158,Roland,1186,Ella,1472
159,Claude,1165,Janie,1470
160,Christopher,1138,Esther,1466
161,Sam,1138,Deborah,1463
162,Randy,1106,Maxine,1449
163,Wesley,1105,Marian,1447
164,Dave,1077,Hazel,1437
165,Garry,1050,Bertha,1427
166,Juan,1011,Priscilla,1413
167,Wallace,1007,Lillie,1401
168,Donnie,990,Joy,1391
169,Elmer,970,Faye,1376
170,Marshall,970,Beatrice,1359
171,Hugh,961,Teresa,1339
172,Willard,957,Jackie,1260
173,Micheal,951,Ida,1232
174,Sammy,949,Rachel,1208
175,Jessie,941,Deanna,1187
176,Oscar,938,Harriet,1175
177,Maurice,911,Jill,1158
178,Alexander,891,Lucy,1145
179,Jonathan,881,Vera,1143
180,Edgar,869,Marianne,1139
181,Nathaniel,853,Emily,1134
182,Scott,847,Dianna,1133
183,Virgil,844,Penny,1131
184,Marion,840,Janis,1127
185,Sidney,829,Jessie,1107
186,Everett,828,Rosie,1096
187,Benny,821,Minnie,1088
188,Earnest,807,Alma,1080
189,Max,801,Valerie,1079
190,Bennie,793,Bessie,1074
191,Stuart,789,Mattie,1071
192,Tim,779,Angela,1058
193,Morris,773,Patty,1058
194,Lyle,766,Sheryl,1055
195,Guy,759,Veronica,1034
196,Karl,759,Bernadette,1016
197,Dick,758,Caroline,1015
198,Matthew,730,Stella,993
199,Clifton,722,Jennifer,986
