rank,male_name,male_count,female_name,female_count
1,John,8756,Mary,9128
2,William,8044,Anna,3994
3,James,5175,Emma,2728
4,George,4674,Elizabeth,2582
5,Charles,4599,Margaret,2204
6,Frank,3067,Minnie,2178
7,Joseph,2540,Clara,1910
8,Henry,2406,Bertha,1860
9,Robert,2322,Ida,1854
10,Thomas,2266,Annie,1703
11,Edward,2220,Alice,1681
12,Harry,2198,Florence,1667
13,Walter,1808,Bessie,1588
14,Fred,1562,Grace,1575
15,Arthur,1516,Ethel,1495
16,Albert,1429,Nellie,1432
17,Clarence,906,Martha,1425
18,Samuel,888,Sarah,1424
19,Louis,809,Ella,1395
20,Grover,768,Mabel,1349
21,Ernest,718,Laura,1325
22,David,712,Carrie,1283
23,Charlie,705,Cora,1253
24,Roy,691,Maude,1222
25,Joe,681,Rose,1164
26,Richard,672,Pearl,1146
27,Will,625,Lillian,1143
28,Oscar,623,Helen,1134
29,Willie,614,Gertrude,1086
30,Andrew,599,Edna,1077
31,Jesse,556,Edith,1071
32,Daniel,535,Julia,1062
33,Peter,516,Jennie,1045
34,Carl,494,Myrtle,1026
35,Sam,492,Mattie,1014
36,Earl,481,Hattie,1008
37,Frederick,466,Lillie,979
38,Benjamin,464,Eva,971
39,Alfred,446,Louise,956
40,Elmer,443,Jessie,952
41,Howard,438,Lula,949
42,Lewis,437,Marie,885
43,Paul,428,Ada,876
44,Ralph,422,Lena,876
45,Herbert,388,Catherine,846
46,Jim,370,Frances,844
47,Michael,370,Fannie,783
48,Tom,361,Josephine,783
49,Martin,357,Dora,776
50,Lee,348,Katherine,751
51,Eugene,345,Maggie,716
52,Claude,343,Lucy,711
53,Jacob,343,Blanche,710
54,Ed,328,Agnes,695
55,Herman,326,Elsie,685
56,Francis,319,Nora,670
57,Clyde,318,Stella,649
58,Raymond,308,Rosa,623
59,Harvey,304,Effie,613
60,Edgar,303,Daisy,607
61,Jack,295,May,607
62,Ben,292,Mamie,606
63,Edwin,289,Mae,578
64,Lawrence,288,Ellen,555
65,Charley,285,Lizzie,537
66,Bert,276,Nettie,536
