rank,male_name,male_count,female_name,female_count
1,Robert,56524,Mary,55065
2,James,55000,Shirley,42355
3,John,47497,Barbara,30693
4,William,40195,Betty,28671
5,Richard,33938,Patricia,22876
6,Charles,29979,Dorothy,19403
7,Donald,29658,Joan,18224
8,George,18559,Margaret,14724
9,Thomas,17682,Nancy,14544
10,Joseph,17182,Helen,12781
11,David,15662,Carol,11731
12,Ronald,15483,Joyce,11367
13,Edward,13837,Doris,10607
14,Paul,12558,Marilyn,10415
15,Kenneth,12063,Ruth,9989
16,Frank,10419,Virginia,9862
17,Raymond,9562,Elizabeth,9075
18,Jack,9436,Jean,8851
19,Billy,9240,Frances,8769
20,Harold,9165,Beverly,7994
21,Gerald,8454,Lois,7990
22,Jerry,8450,Janet,7855
23,Walter,7814,Donna,7791
24,Bobby,7724,Martha,7620
25,Joe,7556,Alice,7442
26,Henry,6854,Dolores,7373
27,Eugene,6850,Phyllis,7368
28,Carl,6693,Carolyn,6968
29,Arthur,6549,Norma,6868
30,Willie,6328,Ann,6707
31,Albert,6092,Evelyn,6559
32,Ralph,6090,Gloria,6348
33,Larry,5977,Marie,6294
34,Fred,5491,Anna,6162
35,Lawrence,5349,Mildred,5545
36,Roger,5150,Peggy,5268
37,Harry,5054,Rose,5232
38,Norman,5041,Annie,4853
39,Howard,4967,Marlene,4828
40,Roy,4939,Geraldine,4818
41,Michael,4908,Ruby,4763
42,Louis,4617,Catherine,4698
43,Daniel,4590,Jane,4645
44,Gary,4491,Louise,4568
45,Marvin,4272,Joanne,4563
46,Earl,4219,Marjorie,4482
47,Jimmy,4173,Janice,4445
48,Clarence,4079,Eleanor,4166
49,Wayne,4056,Wanda,4104
50,Leroy,3915,Sandra,4089
51,Don,3914,Elaine,4079
52,Anthony,3908,Irene,3936
53,Francis,3895,Joann,3913
54,Leonard,3806,Judith,3873
55,Stanley,3696,June,3839
56,Ernest,3695,Patsy,3799
57,Melvin,3599,Delores,3792
58,Herbert,3441,Sally,3709
59,Peter,3422,Arlene,3684
60,Bill,3280,Sylvia,3621
61,Dale,3272,Sarah,3617
62,Samuel,3152,Bonnie,3611
63,Alfred,3122,Rita,3578
64,Ray,3069,Audrey,3514
65,Philip,3063,Charlotte,3469
66,Gene,2940,Lillian,3422
67,Bernard,2932,Edna,3418
68,Russell,2831,Lorraine,3403
69,Jimmie,2829,Loretta,3368
70,Gordon,2613,Wilma,3362
71,Franklin,2609,Kathleen,3354
72,Dennis,2593,Juanita,3344
73,Frederick,2583,Jo,3295
74,Johnny,2531,Florence,3276
75,Douglas,2527,Josephine,3261
76,Floyd,2505,Thelma,3187
77,Bruce,2448,Roberta,3179
78,Glenn,2437,Gladys,3148
79,Theodore,2434,Jacqueline,3116
80,Lee,2425,Pauline,3076
81,Bob,2388,Clara,3068
82,Clyde,2353,Ethel,3004
83,Allen,2311,Grace,2996
84,Lloyd,2295,Anne,2895
85,Andrew,2292,Lucille,2887
