rank,male_name,male_count,female_name,female_count
1,John,8108,Mary,14961
2,William,6416,Helen,6488
3,James,5855,Anna,5330
4,George,4219,Margaret,5302
5,Robert,3414,Ruth,4900
6,Charles,3406,Elizabeth,3833
7,Joseph,3291,Marie,3595
8,Frank,2799,Florence,3572
9,Edward,2334,Mildred,3525
10,Henry,2086,Dorothy,3477
11,Thomas,2057,Ethel,3296
12,Walter,1873,Lillian,3139
13,Harry,1722,Alice,3131
14,Willie,1675,Gladys,2976
15,Arthur,1495,Edna,2762
16,Albert,1453,Frances,2657
17,Clarence,1310,Annie,2631
18,Fred,1223,Rose,2631
19,Paul,1194,Grace,2513
20,Harold,1186,Bertha,2363
21,Roy,1123,Bessie,2340
22,Raymond,1093,Emma,2312
23,Joe,959,Hazel,2301
24,Richard,957,Clara,2281
25,Carl,953,Gertrude,2269
26,Louis,936,Irene,2212
27,Jack,908,Mabel,2172
28,Ralph,899,Louise,2136
29,Earl,854,Martha,2019
30,Theodore,834,Pearl,2015
31,David,817,Catherine,1983
32,Ernest,749,Esther,1957
33,Charlie,739,Edith,1944
34,Samuel,727,Myrtle,1905
35,Howard,726,Minnie,1885
36,Francis,686,Eva,1858
37,Herbert,680,Thelma,1757
38,Lawrence,662,Ida,1751
39,Elmer,620,Elsie,1719
40,Sam,603,Josephine,1701
41,Alfred,600,Ruby,1701
42,Leo,552,Agnes,1672
43,Andrew,547,Sarah,1594
44,Eugene,541,Nellie,1560
45,Lee,532,Beatrice,1549
46,Leonard,508,Viola,1545
47,Herman,497,Laura,1508
48,Russell,473,Ella,1432
49,Daniel,472,Julia,1426
50,Michael,462,Evelyn,1371
51,Clyde,457,Lillie,1364
52,Floyd,446,Mattie,1362
53,Jesse,443,Lucille,1351
54,Oscar,442,Carrie,1280
55,Ray,432,Alma,1257
56,Anthony,422,Pauline,1243
57,Kenneth,414,Lena,1228
58,Donald,413,Mae,1214
59,Lewis,402,Virginia,1213
60,Leroy,401,Jessie,1197
61,Lester,398,Willie,1188
62,Peter,395,Blanche,1142
63,Frederick,390,Katherine,1128
64,Edwin,388,Hattie,1123
65,Stanley,371,Marion,1109
66,Clifford,361,Lucy,1086
67,Cecil,359,Mamie,1041
68,Benjamin,358,Stella,1026
69,Chester,355,Leona,998
70,Claude,337,Cora,993
71,Martin,334,Vera,993
72,Bernard,326,Beulah,983
73,Lloyd,324,Fannie,964
74,Tom,318,Jennie,964
75,Eddie,315,Bernice,962
76,Jessie,313,Rosa,903
77,Norman,305,Lula,894
