rank,male_name,male_count,female_name,female_count
1,John,50045,Mary,61438
2,William,40419,Helen,32662
3,James,35569,Dorothy,27417
4,Robert,31741,Margaret,24952
5,Joseph,23883,Ruth,23190
6,Charles,23612,Mildred,15633
7,George,23379,Anna,15228
8,Edward,17005,Elizabeth,14939
9,Frank,15292,Frances,13746
10,Thomas,11998,Virginia,12487
11,Walter,11760,Evelyn,11889
12,Paul,10790,Marie,11683
13,Harold,10698,Alice,10719
14,Henry,10655,Florence,10412
15,Richard,10134,Rose,9605
16,Raymond,9566,Lillian,9592
17,Albert,9044,Irene,9034
18,Arthur,8921,Louise,8630
19,Harry,8476,Edna,8625
20,Donald,7737,Catherine,8469
21,Ralph,7085,Josephine,8127
22,Louis,6817,Gladys,8019
23,Carl,6786,Ruby,7685
24,Clarence,6304,Martha,7610
25,Howard,6172,Ethel,7601
26,Jack,6162,Grace,7461
27,Kenneth,6012,Eleanor,7406
28,David,5813,Edith,7306
29,Fred,5745,Thelma,7290
30,Willie,5660,Lucille,7241
31,Francis,5652,Hazel,7214
32,Earl,5553,Doris,7161
33,Roy,5327,Pauline,6655
34,Stanley,5130,Esther,6421
35,Joe,4911,Gertrude,6243
36,Ernest,4823,Annie,6105
37,Anthony,4749,Marjorie,5866
38,Lawrence,4742,Beatrice,5586
39,Eugene,4646,Clara,5544
40,Herbert,4463,Ann,5343
41,Samuel,4399,Emma,5217
42,Leonard,4328,Bernice,5183
43,Alfred,4278,Lois,5149
44,Michael,4210,Betty,5136
45,Elmer,3936,Jean,5081
46,Andrew,3723,Julia,5066
47,Leo,3621,Marion,5033
48,Norman,3609,Elsie,5027
49,Bernard,3476,Bertha,4900
50,Peter,3370,Agnes,4853
51,Russell,3330,Katherine,4801
52,Frederick,3325,Sarah,4798
53,Edwin,3299,Anne,4571
54,Chester,3212,Ida,4364
55,Daniel,3149,Eva,4337
56,Herman,3043,Bessie,4122
57,Melvin,2984,Pearl,4073
58,Lloyd,2926,Myrtle,3960
59,Lester,2907,Viola,3948
60,Floyd,2783,Kathryn,3933
61,Clifford,2767,Nellie,3862
62,Clyde,2707,Jane,3826
63,Leroy,2699,Stella,3818
64,Woodrow,2668,Laura,3744
65,Theodore,2641,Mabel,3680
66,Marvin,2529,Vera,3622
67,Vincent,2500,Rita,3477
68,Charlie,2415,Jessie,3414
69,Willard,2413,Sylvia,3414
70,Philip,2410,Alma,3403
71,Lewis,2374,Minnie,3274
72,Milton,2345,Marian,3198
73,Ray,2334,Willie,3116
74,Sam,2313,Barbara,3113
75,Vernon,2288,Leona,3086
76,Gerald,2260,Genevieve,3063
77,Jesse,2230,Vivian,3049
78,Victor,2215,Marguerite,3034
79,Benjamin,2186,Jennie,3010
80,Cecil,2181,Charlotte,2995
81,Martin,2122,Ella,2965
82,Alvin,2093,Wilma,2962
83,Lee,2016,Violet,2921
84,Glenn,1970,Lucy,2877
85,Leon,1954,Lena,2869
86,Oscar,1916,June,2840
87,Stephen,1877,Ellen,2838
88,Edgar,1874,Lillie,2825
89,Arnold,1858,Blanche,2714
90,Gordon,1792,Juanita,2644
91,Everett,1764,Opal,2636
92,Harvey,1763,Mae,2607
93,Claude,1733,Mattie,2556
94,Wilbur,1680,Geraldine,2549
95,Sidney,1659,Phyllis,2427
96,Hugh,1619,Maxine,2424
97,Morris,1618,Beulah,2401
98,Wayne,1587,Theresa,2348
99,Alexander,1584,Velma,2319
100,Maurice,1584,Emily,2213
101,Allen,1572,Sophie,2198
102,Warren,1549,Nancy,2165
103,Homer,1506,Carrie,2159
104,Virgil,1496,Kathleen,2154
105,Max,1493,Hilda,2075
106,Gilbert,1441,Harriet,2067
107,Nicholas,1418,Inez,2057
108,Steve,1399,Georgia,1992
109,Irving,1373,Sara,1992
110,Marion,1357,Eunice,1964
111,Julius,1355,Norma,1921
112,Leslie,1355,Geneva,1919
113,Hubert,1351,Loretta,1903
114,Eddie,1311,Cora,1899
115,Johnnie,1306,Hattie,1889
116,Luther,1287,Fannie,1883
117,Jessie,1269,Ada,1860
118,Roland,1201,Eileen,1858
119,Ben,1191,Audrey,1853
120,Curtis,1174,Rosa,1793
121,Dale,1161,Christine,1787
122,Glen,1156,Estelle,1772
123,Jacob,1132,Alberta,1765
124,Wallace,1126,Dora,1725
125,Mike,1114,Verna,1713
126,Horace,1106,Olga,1685
127,Oliver,1103,Lula,1676
128,Alex,1094,Lorraine,1671
129,Roger,1087,Mamie,1653
130,Franklin,1073,Naomi,1649
131,Orville,1063,Madeline,1644
132,Tony,1054,Olive,1616
133,Manuel,1049,Sadie,1529
134,Edmund,1032,Muriel,1524
135,Wesley,1026,Jeanette,1522
136,Willis,990,Mable,1520
137,Rudolph,988,Daisy,1511
138,Jerome,985,Wanda,1505
139,Emil,970,Lucile,1483
140,Tom,970,Miriam,1460
