rank,male_name,male_count,female_name,female_count
1,James,94756,Linda,99686
2,Robert,91642,Mary,71688
3,John,88318,Patricia,51278
4,William,66986,Barbara,48791
5,Richard,58516,Sandra,34774
6,David,57804,Carol,33538
7,Michael,50500,Nancy,32442
8,Thomas,44833,Susan,31953
9,Charles,40772,Sharon,28536
10,Larry,34935,Donna,23518
11,Ronald,34884,Kathleen,22097
12,Gary,30028,Judith,21998
13,Donald,28255,Karen,21645
14,Joseph,27513,Judy,21034
15,Kenneth,24578,Carolyn,20743
16,George,23919,Margaret,20103
17,Dennis,23684,Betty,18963
18,Paul,22795,Diane,17774
19,Edward,20544,Shirley,17650
20,Jerry,18792,Joyce,15910
21,Stephen,15326,Brenda,15827
22,Daniel,15188,Janice,15408
23,Frank,13997,Janet,15235
24,Steven,13533,Cheryl,13890
25,Roger,12758,Elizabeth,13441
26,Terry,12751,Dorothy,12750
27,Raymond,12354,Gloria,12626
28,Gerald,10750,Pamela,12400
29,Bruce,10526,Marilyn,11880
30,Wayne,10169,Joan,11273
31,Douglas,9896,Beverly,11207
32,Lawrence,9579,Martha,10652
33,Gregory,9324,Cynthia,10530
34,Walter,9213,Virginia,10405
35,Harold,8902,Bonnie,10216
36,Peter,8591,Jane,9942
37,Jack,8509,Phyllis,9184
38,Arthur,8253,Helen,8979
39,Danny,8066,Jean,8942
40,Carl,8048,Frances,8941
41,Anthony,8012,Ann,8893
42,Willie,7997,Peggy,8877
43,Joe,7900,Connie,8642
44,Jimmy,7877,Ruth,8481
45,Alan,7823,Christine,8376
46,Henry,7807,Catherine,7889
47,Mark,7773,Alice,7847
48,Roy,7562,Diana,7622
49,Johnny,7444,Gail,7240
50,Ralph,7388,Elaine,7063
51,Billy,6931,Jo,6726
52,Timothy,6745,Rebecca,6332
53,Patrick,6623,Suzanne,6229
54,Harry,6513,Paula,6101
55,Albert,6461,Kathryn,6092
56,Fred,6384,Joanne,6064
57,Philip,6237,Marie,6059
58,Steve,6230,Doris,6026
59,Eugene,6178,Jacqueline,6011
60,Bobby,6119,Rita,5982
61,Ronnie,6108,Ellen,5855
62,Howard,6060,Deborah,5838
63,Dale,5935,Lois,5721
64,Louis,5776,Kathy,5698
65,Mike,5749,Rose,5660
66,Jeffrey,5664,Wanda,5650
67,Stanley,5500,Sherry,5578
68,Barry,5470,Charlotte,5386
69,Russell,5268,Sue,5308
70,Leonard,5158,Sally,5266
71,Glenn,5154,Darlene,5256
72,Samuel,5108,Evelyn,5244
73,Allen,5073,Sheila,5094
74,Ernest,4786,Laura,5052
75,Phillip,4786,Lynn,4994
76,Bill,4683,Katherine,4886
77,Jim,4640,Lynda,4840
78,Frederick,4635,Geraldine,4811
79,Tommy,4592,Maria,4710
80,Eddie,4456,Rosemary,4542
81,Norman,4411,Marcia,4472
82,Andrew,4343,Norma,4426
83,Earl,4242,Dianne,4414
84,Francis,4213,Lorraine,4412
85,Melvin,4167,Theresa,4391
86,Don,4004,Jeanne,4364
87,Clarence,3920,Patsy,4344
88,Tom,3918,Marsha,4337
89,Marvin,3772,Joann,4276
90,Martin,3726,Roberta,4260
91,Keith,3682,Eileen,4250
92,Lee,3677,Anna,4240
93,Craig,3641,Sarah,4223
94,Rodney,3563,Anita,4187
95,Brian,3449,Anne,4186
96,Alfred,3414,Glenda,4155
97,Ray,3381,Sylvia,4100
98,Leroy,3348,Maureen,4084
99,Curtis,3037,Louise,4049
100,Bernard,2994,Constance,3894
101,Clifford,2989,Vicki,3869
102,Theodore,2926,Carole,3827
103,Gene,2896,Annie,3759
104,Herbert,2855,Kay,3519
105,Vincent,2806,Charlene,3476
106,Randall,2786,Marjorie,3449
107,Jesse,2752,Irene,3291
108,Warren,2726,Janis,3205
109,Dan,2703,Mildred,3118
110,Jerome,2690,Juanita,3110
111,Gordon,2670,Dolores,3071
112,Lloyd,2627,Ruby,3070
113,Jimmie,2600,Loretta,3000
114,Edwin,2588,Marlene,2989
115,Bob,2514,Delores,2965
116,Randy,2501,Julia,2954
117,Leon,2490,Yvonne,2914
118,Lewis,2440,Arlene,2907
119,Jay,2437,Cathy,2859
120,Calvin,2432,June,2839
121,Victor,2358,Teresa,2810
122,Eric,2344,Claudia,2766
123,Jon,2308,Victoria,2739
124,Leslie,2305,Julie,2735
125,Darrell,2285,Jeanette,2600
126,Tony,2277,Andrea,2509
127,Christopher,2272,Gayle,2485
128,Clyde,2264,Vivian,2484
129,Alvin,2213,Georgia,2476
130,Floyd,2212,Gwendolyn,2450
131,Harvey,2207,Edna,2417
132,Allan,2187,Leslie,2358
133,Joel,2144,Josephine,2349
134,Vernon,2115,Paulette,2334
135,Duane,2091,Terry,2291
136,Jose,2090,Edith,2199
137,Lonnie,2083,Pauline,2178
138,Glen,2069,Sara,2174
139,Scott,2030,Margie,2169
140,Dean,2001,Annette,2143
141,Jackie,1988,Emma,2142
142,Lester,1944,Penny,2101
143,Nicholas,1935,Lillian,2089
144,Benjamin,1931,Ethel,2083
145,Charlie,1913,Jennifer,2012
146,Gilbert,1874,Audrey,2001
147,Leo,1805,Lucille,1998
148,Arnold,1796,Michele,1985
149,Herman,1795,Lynne,1971
150,Johnnie,1795,Clara,1934
151,Lynn,1780,Priscilla,1932
152,Franklin,1771,Wilma,1910
153,Freddie,1724,Thelma,1901
154,Chester,1713,Grace,1883
155,Dave,1693,Toni,1862
156,Manuel,1679,Jill,1859
157,Ted,1648,Maryann,1858
158,Milton,1636,Eleanor,1852
159,Micheal,1629,Florence,1850
160,Kevin,1550,Marion,1847
161,Dwight,1542,Janie,1843
162,Neil,1461,Esther,1841
163,Wesley,1458,Sheryl,1835
164,Garry,1449,Pat,1823
165,Cecil,1443,Gladys,1820
166,Roland,1433,Joy,1815
167,Claude,1431,Rosa,1800
168,Donnie,1418,Eva,1785
169,Sam,1416,Vickie,1706
170,Tim,1329,Denise,1698
171,Greg,1317,Stephanie,1693
