rank,male_name,male_count,female_name,female_count
1,James,62471,Mary,56201
2,Robert,61195,Barbara,36733
3,John,54777,Patricia,32662
4,William,44770,Judith,22380
5,Richard,37416,Betty,22074
6,Charles,31685,Carol,21761
7,David,27684,Nancy,19732
8,Thomas,23987,Linda,18368
9,Donald,23104,Shirley,17878
10,Ronald,20729,Sandra,16150
11,George,18308,Margaret,15058
12,Joseph,18205,Dorothy,14877
13,Larry,17200,Joyce,14800
14,Jerry,15200,Joan,13287
15,Kenneth,15134,Carolyn,12657
16,Edward,14401,Judy,11382
17,Paul,14101,Sharon,11119
18,Michael,13229,Helen,10199
19,Gary,12571,Janet,10104
20,Frank,10595,Elizabeth,9952
21,Gerald,10241,Virginia,9553
22,Raymond,9568,Janice,9315
23,Harold,8076,Donna,9230
24,Dennis,7845,Ruth,8886
25,Walter,7723,Marilyn,8700
26,Roger,7598,Martha,8692
27,Billy,7596,Beverly,8656
28,Joe,7221,Frances,8618
29,Jack,7046,Jean,8066
30,Bobby,6882,Gloria,8025
31,Henry,6820,Doris,7765
32,Carl,6755,Alice,7602
33,Arthur,6508,Phyllis,7416
34,Daniel,6220,Karen,7283
35,Willie,6172,Ann,7194
36,Lawrence,6171,Susan,6755
37,Ralph,5835,Peggy,6128
38,Eugene,5799,Lois,6125
39,Wayne,5726,Bonnie,5958
40,Fred,5586,Kathleen,5697
41,Albert,5572,Marie,5542
42,Roy,5564,Brenda,5441
43,Peter,5049,Norma,5334
44,Jimmy,4962,Rose,5198
45,Howard,4824,Diane,5172
46,Anthony,4766,Geraldine,5152
47,Harry,4678,Jane,5089
48,Norman,4576,Evelyn,4983
49,Stephen,4423,Carole,4788
50,Louis,4325,Elaine,4782
51,Johnny,3997,Anna,4717
52,Earl,3944,Wanda,4708
53,Melvin,3934,Catherine,4581
54,Leonard,3815,Joanne,4419
55,Bruce,3789,Charlotte,4290
56,Douglas,3732,Annie,4218
57,Dale,3699,Patsy,4080
58,Ernest,3696,Mildred,3936
59,Stanley,3693,Louise,3924
60,Philip,3675,Sarah,3869
61,Francis,3606,Sally,3805
62,Don,3544,Sylvia,3801
63,Marvin,3499,Joann,3791
64,Clarence,3485,Marjorie,3682
65,Samuel,3360,Gail,3621
66,Leroy,3310,Ruby,3618
67,Bill,3268,Dolores,3606
68,Frederick,3093,Eleanor,3583
69,Alfred,3062,Loretta,3502
70,Gene,3058,Rita,3441
71,Allen,3031,Roberta,3432
72,Russell,3011,Jo,3427
73,Terry,2981,Irene,3396
74,Patrick,2882,Ellen,3319
75,Herbert,2874,Arlene,3258
76,Tommy,2826,Jacqueline,3218
77,Ray,2794,Kay,3200
78,Jim,2714,Juanita,3173
79,Lee,2625,Darlene,3120
