rank,male_name,male_count,female_name,female_count
1,John,8060,Mary,16067
2,William,6495,Helen,6811
3,James,6042,Margaret,5690
4,George,4256,Anna,5424
5,Charles,3608,Ruth,5068
6,Robert,3410,Elizabeth,4121
7,Joseph,3302,Dorothy,3937
8,Frank,2837,Mildred,3758
9,Edward,2366,Marie,3643
10,Thomas,2135,Alice,3611
11,Henry,2126,Florence,3478
12,Walter,1902,Ethel,3401
13,Willie,1782,Lillian,3185
14,Harry,1619,Gladys,2996
15,Albert,1532,Edna,2953
16,Arthur,1505,Frances,2887
17,Clarence,1377,Annie,2793
18,Fred,1284,Rose,2724
19,Paul,1262,Grace,2630
20,Harold,1258,Bessie,2446
21,Raymond,1159,Bertha,2434
22,Richard,1033,Clara,2397
23,Joe,1024,Louise,2367
24,Roy,1016,Irene,2357
25,Louis,981,Hazel,2351
26,Carl,959,Emma,2298
27,Ralph,938,Gertrude,2276
28,Jack,907,Catherine,2198
29,Earl,904,Mabel,2178
30,Samuel,856,Edith,2137
31,Ernest,845,Pearl,2108
32,David,838,Martha,2091
33,Theodore,834,Myrtle,2026
34,Charlie,801,Esther,1993
35,Howard,735,Minnie,1950
36,Francis,685,Thelma,1945
37,Herbert,681,Josephine,1894
38,Lawrence,670,Ruby,1885
39,Andrew,620,Eva,1815
40,Sam,620,Elsie,1811
41,Elmer,602,Sarah,1762
42,Eugene,593,Ida,1757
43,Alfred,591,Agnes,1718
44,Floyd,523,Viola,1697
45,Michael,513,Beatrice,1661
46,Leo,512,Evelyn,1661
47,Leonard,495,Julia,1642
48,Anthony,490,Nellie,1626
49,Lee,486,Laura,1566
50,Daniel,484,Lucille,1533
51,Herman,475,Lillie,1481
52,Clyde,474,Ella,1438
53,Kenneth,474,Virginia,1394
54,Jesse,443,Pauline,1381
55,Leroy,441,Mattie,1371
56,Oscar,436,Alma,1333
57,Lester,432,Jessie,1315
58,Russell,432,Carrie,1288
59,Donald,426,Willie,1285
60,Ray,424,Mae,1284
61,Clifford,420,Lena,1258
62,Peter,409,Hattie,1197
63,Claude,399,Blanche,1190
64,Chester,388,Katherine,1190
65,Lewis,384,Marion,1141
66,Stanley,384,Lucy,1132
67,Frederick,381,Stella,1097
68,Benjamin,379,Fannie,1085
69,Lloyd,369,Leona,1083
70,Edwin,357,Mamie,1068
71,Norman,350,Vera,1053
72,Cecil,347,Cora,1044
73,Eddie,346,Eleanor,1041
74,Jessie,338,Bernice,1032
75,Martin,332,Ann,996
76,Homer,318,Jennie,981
77,Tom,317,Beulah,968
78,Edgar,315,Lula,963
79,Luther,308,Rosa,922
80,Milton,299,Ada,873
81,Johnnie,297,Ellen,845
82,Bernard,292,Violet,831
83,Melvin,291,Doris,812
84,Ben,290,Maggie,809
85,Harvey,286,Betty,807
86,Will,286,Kathryn,788
87,Leon,274,Daisy,776
88,Allen,272,Lois,763
89,Everett,270,Dora,757
90,Victor,268,Marguerite,753
91,Roosevelt,264,Sadie,750
92,Alvin,258,Nora,742
93,Stephen,246,Susie,739
94,Leslie,237,Georgia,722
95,Jim,236,Velma,722
96,Philip,234,Marjorie,712
97,Virgil,226,Maude,709
98,Jacob,220,Anne,708
99,Otis,216,Opal,702
100,Marvin,215,Emily,683
101,Horace,212,Hilda,655
102,Oliver,211,Flora,628
103,Alexander,210,Lola,624
104,Vernon,208,Charlotte,614
105,Guy,203,Sallie,607
106,Maurice,202,Inez,601
107,Hugh,200,Olive,598
108,Jose,200,Theresa,598
109,Sidney,196,Della,593
110,Patrick,193,Alberta,577
111,Ed,190,Nettie,573
112,Julius,190,Mable,562
113,Gerald,189,Katie,553
114,Glenn,189,Goldie,548
115,Morris,188,Jean,548
116,Archie,184,Lottie,547
117,Gilbert,183,Effie,542
118,Curtis,182,Nancy,535
119,Willard,180,May,530
120,Lonnie,179,Sylvia,528
121,Jerry,177,Loretta,527
122,Vincent,176,Eunice,525
123,Wesley,174,Lydia,518
124,Earnest,172,Estelle,510
125,Otto,172,Genevieve,508
126,Warren,172,Eula,502
127,Marion,170,Rosie,500
128,Ira,169,Vivian,492
129,Percy,169,Verna,488
130,Charley,168,Ollie,486
131,Nathan,168,Lucile,479
132,Wilbur,167,Essie,476
133,Alex,166,Lizzie,476
134,Gordon,165,Addie,465
135,Alton,164,Lela,465
136,Hubert,163,Marian,455
137,Wallace,162,Sara,437
138,Manuel,157,Ora,431
139,Rufus,157,Maria,430
140,Dan,153,Henrietta,428
141,Mack,151,Irma,428
142,Irving,148,Iva,422
143,Johnie,148,Rachel,421
144,Bill,147,Harriet,413
145,Isaac,147,Madeline,411
146,Arnold,144,Caroline,407
147,Roland,143,Flossie,406
148,Calvin,141,Rebecca,402
149,Max,140,Geneva,398
150,Dave,137,Etta,397
151,Bennie,136,Jane,393
152,Jimmie,136,Kathleen,386
153,Willis,136,Sophie,374
154,Bert,134,Barbara,366
155,Elbert,132,Amelia,365
156,Rudolph,132,Naomi,361
157,Emmett,128,Juanita,360
158,Glen,128,Wilma,357
159,Phillip,127,Nina,354
160,Nelson,126,Christine,344
161,Steve,126,Mollie,344
162,Sylvester,126,Ola,344
163,Orville,125,Victoria,343
164,Emil,122,Erma,330
165,Clifton,121,Susan,320
166,Marshall,119,Leola,319
167,Mike,117,Alta,316
168,Nathaniel,117,Amanda,311
169,Felix,115,Norma,311
170,Ted,115,Freda,310
171,Abraham,112,Janie,306
172,Ervin,112,Nannie,303
173,Nicholas,112,Sally,303
174,Clayton,110,Allie,298
175,August,109,Cecelia,293
176,Edmund,108,Isabel,292
177,Matthew,107,Olga,288
178,Wayne,107,Luella,287
179,Dennis,106,Ina,283
180,Perry,104,Winifred,276
181,Ellis,103,Estella,275
182,Amos,102,Frieda,275
183,Adam,101,Fern,273
184,Dewey,99,Audrey,272
185,Ollie,99,Celia,270
186,Clinton,98,Amy,269
187,Franklin,98,Matilda,268
188,Aaron,96,Bonnie,264
189,Mark,94,Elva,261
190,Alonzo,93,Geraldine,259
191,Booker,93,Isabelle,253
192,Juan,93,Jewell,253
193,Jake,92,Cleo,248
194,Jay,92,Virgie,244
195,Claud,90,Jeanette,243
196,Owen,89,Roberta,243
197,Reuben,88,Cecilia,237
198,Irvin,87,Sophia,237
199,Jerome,87,Adeline,236
200,Roscoe,87,Miriam,234
201,Adolph,86,Nell,229
202,Cornelius,86,Selma,224
203,Pete,86,Regina,223
204,Tony,86,Eliza,222
205,Bruce,85,Hannah,219
206,Don,85,Callie,217
207,Douglas,85,Dorothea,217
208,Jess,85,Josie,217
209,Ivan,83,Veronica,217
210,Johnny,83,Augusta,216
211,Preston,82,Fay,215
212,Elijah,81,Lila,211
213,Jasper,80,Carolyn,210
214,Simon,80,Anita,209
215,Monroe,79,Winnie,207
216,Julian,78,Belle,205
217,Moses,78,Gussie,205
218,Laurence,77,Jeannette,205
219,Austin,76,Rena,204
220,Gus,76,Jewel,201
221,Forrest,75,Adele,200
222,Wilfred,75,Dollie,200
223,Ross,74,Millie,193
224,Antonio,73,Maud,192
225,Roger,73,Sue,191
226,Timothy,73,Margie,190
227,Wilson,73,Elnora,189
228,Carroll,72,Faye,189
229,Delbert,72,Rita,188
230,Larry,72,Muriel,186
231,Sherman,72,Lora,185
232,Louie,71,Claire,184
233,Wilbert,71,Madge,184
234,Barney,70,Kate,183
235,Grady,70,Phyllis,183
236,Aubrey,69,Antoinette,181
237,Emanuel,69,Johnnie,181
238,Harley,69,Teresa,178
239,Mary,68,Marcella,175
240,Leland,66,Letha,174
241,Abe,65,Roxie,174
242,Dale,65,Tillie,172
243,Karl,65,Angelina,171
244,Malcolm,65,Delia,171
245,Wade,64,Elma,171
246,Grant,63,Lorene,171
247,Levi,63,Gracie,168
248,Jeff,62,Leah,168
249,Lyle,61,Lessie,168
250,Tommie,61,Ila,166
251,Garland,60,Bertie,165
252,Murray,60,Cornelia,165
253,Noah,60,Lee,165
254,Byron,59,Maudie,164
255,Jesus,59,Constance,163
256,Merle,59,Reba,162
257,Salvatore,59,Shirley,162
258,Troy,59,Cecile,161
259,Bob,58,Zelma,161
260,Carlos,58,Hester,160
261,Erwin,58,Lenora,160
262,Mose,58,Angeline,154
263,Alva,57,Janet,154
264,Forest,56,Leila,154
265,Harrison,56,Olivia,153
266,Anton,55,Rosalie,152
267,Lowell,55,Eloise,151
268,Cleveland,54,Francis,149
269,Hiram,54,Lorraine,149
270,Loyd,53,Angela,148
271,Luke,53,Birdie,148
272,Marcus,53,June,148
273,Reginald,53,Helene,146
274,Buster,52,Lorena,145
275,Nick,52,Rhoda,145
276,Wiley,52,Lou,143
277,Millard,51,Dolores,142
278,Pedro,51,Dovie,141
279,Ronald,51,Neva,141
280,Christopher,50,Corinne,139
281,Cleo,49,Lelia,139
282,Fredrick,49,Elvira,138
283,Grover,49,Mayme,136
284,Allan,48,Pearlie,136
285,Angelo,48,Catharine,135
286,Carlton,48,Maxine,135
287,Clark,48,Lily,134
288,Edmond,48,Oma,133
289,Joel,48,Rosetta,133
290,Freeman,47,Dessie,131
291,Ike,47,Adelaide,130
292,Loren,47,Hallie,130
293,Mitchell,47,Lilly,130
