rank,male_name,male_count,female_name,female_count
1,John,9247,Mary,11754
2,William,8705,Anna,4982
3,James,5562,Elizabeth,3224
4,George,4912,Emma,3087
5,Charles,4591,Margaret,2904
6,Frank,3459,Minnie,2654
7,Joseph,2993,Bertha,2450
8,Robert,2814,Florence,2444
9,Harry,2759,Ethel,2374
10,Henry,2596,Bessie,2278
11,Edward,2470,Clara,2230
12,Thomas,2449,Ida,2229
13,Walter,2040,Alice,2202
14,Arthur,1710,Annie,2188
15,Fred,1665,Grace,2090
16,Albert,1569,Helen,1847
17,Clarence,1022,Mabel,1830
18,Samuel,931,Ella,1774
19,Louis,884,Martha,1769
20,Roy,856,Sarah,1755
21,David,801,Nellie,1736
22,Charlie,796,Edna,1687
23,Joe,789,Lillian,1656
24,Willie,786,Carrie,1647
25,Benjamin,781,Laura,1624
26,Richard,772,Pearl,1591
27,Ernest,766,Rose,1590
28,Will,707,Gertrude,1468
29,Carl,675,Edith,1453
30,Earl,675,Frances,1452
31,Oscar,647,Cora,1433
32,Jesse,637,Maude,1396
33,Andrew,615,Louise,1334
34,Sam,607,Eva,1329
35,Daniel,566,Myrtle,1310
36,Ralph,547,Hattie,1298
37,Alfred,536,Jennie,1298
38,Paul,529,Julia,1292
39,Elmer,527,Mattie,1268
40,Howard,513,Marie,1258
41,Peter,498,Lillie,1249
42,Frederick,496,Catherine,1212
43,Herbert,485,Jessie,1200
44,Grover,474,Lula,1173
45,Raymond,469,Lena,1162
46,Michael,466,Ada,1116
47,Ben,463,Elsie,1112
48,Lee,430,Agnes,1046
49,Tom,416,Josephine,1001
50,Lewis,412,Fannie,991
51,Herman,403,Lucy,964
52,Harrison,400,Blanche,942
53,Eugene,398,Mamie,917
54,Martin,378,Dora,898
55,Claude,374,Hazel,898
56,Jim,362,Katherine,893
57,Francis,353,Maggie,882
58,Jacob,353,Alma,853
59,Leo,353,Ruth,850
60,Clyde,344,Mae,836
61,Lawrence,343,Nora,832
62,Harvey,334,Rosa,832
63,Ray,331,May,782
64,Jack,329,Stella,775
