rank,male_name,male_count,female_name,female_count
1,John,8548,Mary,11648
2,William,7772,Anna,5062
3,James,5020,Elizabeth,3058
4,George,4430,Margaret,2917
5,Charles,4199,Emma,2884
6,Frank,2975,Minnie,2624
7,Joseph,2729,Florence,2465
8,Harry,2559,Ethel,2463
9,Robert,2513,Bessie,2343
10,Edward,2299,Clara,2319
11,Henry,2286,Bertha,2293
12,Thomas,2233,Alice,2145
13,Walter,1916,Annie,2123
14,Arthur,1668,Ida,2122
15,Fred,1554,Grace,2049
16,Albert,1353,Mabel,1947
17,Clarence,984,Helen,1909
18,Roy,888,Edna,1815
19,Louis,837,Nellie,1752
20,Samuel,810,Sarah,1730
21,Benjamin,760,Martha,1711
22,David,757,Ella,1647
23,Ernest,736,Lillian,1640
24,Richard,711,Pearl,1588
25,Joe,708,Laura,1567
26,Willie,708,Rose,1550
27,Carl,704,Carrie,1547
28,Earl,688,Gertrude,1543
29,Charlie,685,Edith,1523
30,Will,631,Marie,1436
31,Jesse,576,Eva,1372
32,Oscar,572,Cora,1365
33,Andrew,561,Myrtle,1361
34,Elmer,557,Frances,1351
35,Paul,556,Hattie,1328
36,Daniel,515,Maude,1293
37,Raymond,511,Lillie,1289
38,Howard,503,Louise,1283
39,Ralph,495,Jennie,1252
40,Sam,486,Julia,1201
41,Alfred,472,Elsie,1199
42,Herbert,472,Catherine,1198
43,Ben,453,Jessie,1196
44,Frederick,451,Mattie,1173
45,Peter,425,Lena,1096
46,Lee,415,Ruth,1073
47,Lewis,414,Lula,1067
48,Herman,405,Hazel,1056
49,Claude,386,Josephine,1047
50,Tom,379,Agnes,1033
51,Michael,377,Ada,1005
52,Eugene,369,Blanche,972
53,Martin,367,Fannie,909
54,Ray,355,Lucy,893
55,Francis,346,Stella,891
56,Lawrence,342,Katherine,889
57,Harold,340,Mae,883
58,Jim,328,Mamie,883
59,Leo,325,Dora,882
60,Edgar,322,Nora,831
61,Jack,322,Maggie,825
62,Clyde,318,Alma,819
63,Floyd,313,Irene,737
64,Harvey,311,May,723
65,Otto,309,Effie,711
66,Edwin,306,Rosa,707
67,Jacob,295,Sadie,664
68,Harrison,288,Ellen,653
69,Chester,274,Mildred,625
70,Guy,271,Nettie,622
71,Ed,270,Susie,607
72,Luther,270,Della,606
73,Homer,255,Daisy,583
74,Patrick,236,Lizzie,570
75,Bert,231,Esther,553
76,Theodore,231,Viola,536
77,Leonard,229,Sallie,525
78,Hugh,225,Ruby,522
79,Allen,222,Flora,516
80,Anthony,219,Katie,502
81,Bernard,215,Beulah,498
82,Lester,213,Lottie,498
83,Grover,210,Lydia,496
84,Oliver,210,Caroline,491
85,Ira,207,Willie,488
86,Jessie,207,Nancy,470
87,Clifford,202,Etta,465
88,Charley,199,Olive,464
89,Russell,198,Charlotte,455
90,Archie,195,Addie,448
91,Isaac,188,Georgia,445
92,Leroy,186,Maud,432
93,Alexander,185,Emily,429
94,Leon,184,Kathryn,415
95,Philip,183,Pauline,415
96,August,171,Gladys,414
97,Milton,171,Amanda,413
98,Lloyd,167,Mollie,402
99,Warren,167,Harriet,397
100,Horace,166,Nannie,396
101,Stephen,164,Virginia,395
102,Everett,163,Dorothy,377
103,Julius,159,Jane,374
104,Victor,158,Ollie,366
105,Eddie,155,Kate,362
106,Leslie,155,Theresa,359
107,Marion,153,Susan,356
108,Stanley,151,Beatrice,352
109,Emil,146,Leona,348
110,Percy,144,Amelia,346
111,Sidney,144,Ora,346
112,Norman,141,Ann,341
113,Alvin,137,Lulu,341
114,Alex,127,Rebecca,337
115,Willis,124,Marion,331
116,Jess,121,Henrietta,323
117,Nathan,121,Iva,321
118,Matthew,118,Evelyn,320
119,Dan,116,Matilda,320
120,Dave,116,Marguerite,315
121,Otis,116,Nina,315
122,Ross,115,Vera,313
123,Wallace,115,Eleanor,312
124,Amos,114,Lola,312
125,Gus,114,Anne,311
126,Morris,112,Eliza,307
127,Sylvester,112,Hannah,301
128,Dennis,111,Estella,288
129,Jerry,110,Estelle,286
130,Mack,110,Sara,286
131,Maurice,109,Inez,277
132,Emmett,108,Augusta,273
133,Rufus,108,Lela,268
134,Calvin,107,Rachel,266
135,Jake,107,Belle,265
136,Lonnie,106,Essie,265
137,Gilbert,105,Amy,252
138,Perry,105,Hilda,251
139,Jay,104,Sophia,251
140,Glenn,103,Barbara,246
141,Alonzo,102,Goldie,246
142,Cecil,102,Rosie,239
143,Wilbur,102,Maria,238
144,Adolph,101,Mayme,237
145,Earnest,101,Allie,236
146,Mark,101,Mable,231
147,Wesley,101,Alta,226
148,Franklin,100,Janie,226
149,Willard,100,Flossie,221
150,Melvin,97,Ina,209
151,Clinton,95,Ola,209
152,Elbert,95,Lucille,208
153,Adam,93,Josie,207
154,Virgil,93,Bernice,206
155,Edmund,89,Genevieve,201
156,Claud,88,Nell,194
157,Levi,88,Olga,194
158,Aaron,85,Eula,193
159,Noah,85,Betty,189
160,Abraham,83,Christine,189
161,Felix,83,Tillie,188
162,Hubert,83,Winifred,186
163,Max,83,Eunice,185
164,Roscoe,83,Bess,182
165,Rudolph,83,Delia,182
166,Timothy,82,Callie,181
167,Manuel,81,Victoria,175
168,Ellis,80,Millie,174
169,Jose,80,Verna,174
170,Nelson,80,Loretta,172
171,Moses,78,Luella,172
172,Phillip,78,Sophie,172
173,Cornelius,77,Jean,171
174,Marshall,77,Louisa,170
175,Marvin,77,Mathilda,168
176,Clayton,76,Celia,167
177,Irvin,76,Birdie,166
178,Jasper,76,Sylvia,166
179,Ollie,76,Frieda,162
180,Donald,75,Winnie,162
181,Owen,75,Rena,161
182,Anton,74,Marjorie,157
183,Reuben,73,Violet,155
184,Vernon,73,Adeline,154
185,Wiley,73,Lois,154
186,Mike,72,Isabel,153
187,Christopher,71,Rhoda,148
