rank,male_name,male_count,female_name,female_count
1,John,8138,Mary,13811
2,William,7747,Anna,5860
3,James,5207,Helen,4392
4,George,4286,Margaret,4051
5,Charles,3639,Ruth,3905
6,Joseph,3051,Ethel,3502
7,Frank,2845,Elizabeth,3471
8,Robert,2719,Florence,3323
9,Edward,2296,Marie,3087
10,Henry,2183,Emma,2872
11,Harry,2091,Lillian,2702
12,Thomas,2088,Alice,2651
13,Walter,2017,Edna,2604
14,Arthur,1821,Clara,2582
15,Albert,1434,Bertha,2565
16,Fred,1393,Minnie,2530
17,Clarence,1254,Grace,2485
18,Willie,1092,Bessie,2435
19,Roy,1027,Annie,2358
20,Paul,964,Rose,2341
21,Earl,892,Mabel,2283
22,Louis,871,Hazel,2226
23,Harold,862,Gertrude,2221
24,Raymond,859,Ida,2159
25,Carl,852,Pearl,2101
26,Richard,834,Martha,2022
27,Joe,767,Esther,1964
28,David,765,Frances,1964
29,Ernest,764,Edith,1932
30,Ralph,746,Myrtle,1928
31,Samuel,734,Elsie,1878
32,Charlie,714,Eva,1779
33,Howard,677,Gladys,1757
34,Herbert,635,Nellie,1696
35,Jesse,586,Sarah,1691
36,Elmer,576,Ella,1683
37,Andrew,566,Laura,1665
38,Daniel,561,Agnes,1654
39,Francis,551,Mildred,1620
40,Jack,539,Catherine,1594
41,Oscar,539,Irene,1593
42,Alfred,527,Louise,1531
43,Sam,518,Lillie,1483
44,Will,508,Julia,1407
45,Eugene,507,Carrie,1388
46,Lawrence,499,Dorothy,1366
47,Leo,497,Hattie,1320
48,Lee,455,Lena,1318
49,Herman,427,Mattie,1288
50,Ray,426,Josephine,1256
51,Benjamin,416,Alma,1243
52,Peter,402,Cora,1204
53,Michael,399,Jennie,1178
54,Claude,398,Blanche,1150
55,Floyd,396,Mae,1148
56,Lewis,386,Maude,1104
57,Frederick,381,Jessie,1103
58,Clyde,372,Mamie,1081
59,Edwin,351,Lucy,1074
60,Leonard,350,Stella,1054
61,Martin,343,Katherine,1047
62,Tom,339,Viola,1047
63,Chester,329,Ada,1041
64,Russell,327,Lula,1012
65,Lester,318,Fannie,1001
66,Clifford,311,Ruby,994
67,Lloyd,308,Marion,987
68,Edgar,306,Dora,874
69,Ben,299,Maggie,871
70,Harvey,292,Beatrice,870
71,Jim,281,Nora,844
72,Leroy,278,Sadie,827
73,Anthony,276,Ellen,811
74,Luther,265,Rosa,808
75,Hugh,263,Pauline,756
76,Eddie,262,Willie,755
77,Guy,262,Beulah,750
78,Stanley,259,Marguerite,725
79,Homer,258,Susie,718
80,Otto,250,Effie,716
81,Ed,246,Vera,675
82,Bernard,241,May,671
83,Jacob,241,Daisy,661
84,Theodore,241,Evelyn,646
85,Leslie,237,Della,642
86,Leon,235,Lucille,637
87,Alexander,232,Nettie,628
88,Archie,230,Kathryn,625
89,Jessie,229,Virginia,621
90,Everett,224,Olive,583
91,Allen,219,Lydia,580
92,Philip,218,Lottie,574
93,Patrick,214,Georgia,562
94,Donald,211,Leona,556
95,Horace,204,Hilda,549
96,Victor,201,Emily,527
97,Cecil,200,Flora,527
98,Milton,194,Nancy,527
99,Oliver,194,Katie,516
100,Isaac,191,Lizzie,508
101,Ira,190,Sallie,498
102,Alvin,183,Eleanor,493
103,August,180,Charlotte,492
104,Norman,178,Bernice,489
105,Sidney,176,Ann,488
106,Kenneth,175,Addie,485
107,Glenn,174,Etta,484
108,Julius,174,Theresa,469
109,Bert,173,Lola,450
110,Marion,172,Caroline,437
111,Charley,168,Harriet,437
112,Alex,165,Iva,434
113,Stephen,164,Lela,425
114,Lonnie,159,Anne,423
115,Melvin,158,Jane,413
116,Bryan,157,Henrietta,412
117,Percy,157,Ollie,409
118,Willard,152,Ora,408
119,Mack,148,Nannie,400
120,Max,145,Inez,398
121,Rufus,145,Estelle,392
122,Wesley,145,Loretta,391
123,Willis,145,Lois,388
124,Earnest,144,Marjorie,387
125,Emil,143,Goldie,384
126,Virgil,138,Essie,381
127,Morris,136,Mollie,374
128,Hobart,135,Rebecca,371
129,Dan,133,Amanda,367
130,Wallace,130,Mable,367
131,Gilbert,129,Amelia,365
132,Vernon,129,Eula,365
133,Maurice,127,Estella,363
134,Warren,125,Olga,355
135,Otis,124,Violet,354
136,Matthew,123,Eunice,351
137,Mckinley,121,Rachel,348
138,Wilbur,120,Susan,343
139,Hubert,119,Betty,342
140,Mark,119,Sylvia,340
141,Dave,118,Frieda,339
142,Marshall,118,Matilda,339
143,Gordon,117,Sara,326
144,Johnnie,116,Verna,326
145,Emmett,113,Barbara,324
146,Glen,113,Hannah,323
147,Vincent,112,Amy,320
148,Perry,111,Nina,320
149,Sylvester,111,Flossie,315
150,Amos,110,Rosie,314
151,Edmund,110,Maria,312
152,Nathan,110,Doris,307
153,Abraham,109,Genevieve,305
154,Rudolph,108,Kate,303
155,Curtis,107,Alta,302
156,Ellis,106,Lucile,300
157,Nicholas,106,Maud,298
158,Jose,104,Victoria,281
159,Manuel,104,Madeline,279
160,Arnold,102,Sophia,278
161,Clayton,102,Christine,274
162,Sherman,100,Ola,273
163,Calvin,98,Naomi,269
164,Adam,96,Marian,267
165,Bennie,96,Augusta,265
166,Elbert,96,Irma,261
167,Franklin,96,Eliza,260
168,Clifton,95,Thelma,260
169,Gerald,95,Kathleen,259
170,Gus,95,Alberta,258
171,Jerry,94,Celia,258
172,Steve,94,Sophie,258
173,Adolph,93,Jean,255
174,Clinton,93,Velma,249
175,Marvin,93,Freda,246
176,Ollie,93,Belle,238
177,Roland,92,Ina,238
178,Claud,90,Selma,238
179,Dennis,90,Isabel,232
180,Jasper,90,Luella,230
181,Reuben,90,Lulu,228
182,Alonzo,89,Josie,227
183,Orville,89,Vivian,224
184,Phillip,89,Janie,223
185,Jake,88,Allie,221
186,Elijah,87,Fern,218
187,Forrest,87,Nell,215
188,Irving,87,Millie,213
189,Jess,87,Callie,212
190,Bill,86,Winifred,212
191,Nelson,86,Virgie,211
192,Cornelius,85,Teresa,209
193,Mike,85,Winnie,205
194,Simon,85,Rena,203
195,Roscoe,84,Lila,201
196,Felix,83,Elva,198
197,Owen,83,Geneva,197
198,Ross,83,Norma,197
199,Moses,81,Erma,192
200,Harrison,79,Cecelia,190
201,Irvin,79,Delia,190
202,Jay,78,Tillie,189
203,Jerome,76,Adeline,187
204,Johnie,75,Mayme,186
205,Grover,74,Opal,186
206,Christopher,73,Sally,185
207,Nathaniel,73,Bertie,183
208,Wilson,73,Isabelle,180
