rank,male_name,male_count,female_name,female_count
1,James,86855,Linda,91016
2,Robert,83869,Mary,66862
3,John,81155,Patricia,46330
4,William,61501,Barbara,42598
5,Michael,60039,Susan,37707
6,David,59602,Sandra,30643
7,Richard,50936,Nancy,29244
8,Thomas,45204,Carol,26782
9,Charles,40043,Kathleen,26353
10,Larry,31809,Sharon,25710
11,Ronald,31495,Karen,22467
12,Gary,28925,Donna,22057
13,Donald,27106,Brenda,20544
14,Joseph,26410,Margaret,19451
15,Kenneth,23585,Deborah,19208
16,Dennis,21746,Judith,17610
17,Paul,21588,Carolyn,17403
18,George,21313,Shirley,17278
19,Stephen,20479,Diane,17250
20,Steven,19923,Judy,15980
21,Edward,19170,Pamela,15130
22,Daniel,18233,Betty,14944
23,Jerry,15864,Janet,14856
24,Mark,13728,Janice,14452
25,Roger,12821,Elizabeth,13712
26,Bruce,12266,Joyce,13571
27,Frank,11958,Cynthia,12897
28,Terry,11456,Cheryl,12006
29,Douglas,11323,Gloria,11878
30,Raymond,11305,Christine,11798
31,Gregory,10980,Beverly,10555
32,Lawrence,10251,Dorothy,10407
33,Gerald,9805,Marilyn,9867
34,Timothy,9342,Martha,9810
35,Wayne,8923,Bonnie,9730
36,Anthony,8449,Joan,9205
37,Walter,8295,Catherine,9134
38,Peter,8263,Peggy,9118
39,Patrick,8074,Virginia,8894
40,Danny,8022,Rebecca,8775
41,Willie,7914,Jane,8718
42,Harold,7813,Kathy,8451
43,Carl,7691,Connie,8219
44,Arthur,7476,Ann,7869
45,Alan,7256,Jean,7762
46,Henry,7178,Helen,7706
47,Jack,7132,Ruth,7651
48,Jeffrey,6987,Diana,7534
49,Johnny,6970,Frances,7440
50,Ralph,6746,Phyllis,7314
51,Roy,6619,Gail,7227
52,Joe,6529,Kathryn,7184
53,Jimmy,6418,Alice,6659
54,Dale,6225,Rita,6652
55,Philip,6224,Paula,6577
56,Albert,6063,Wanda,6307
57,Billy,5820,Elaine,6217
58,Eugene,5598,Jacqueline,6040
59,Harry,5542,Katherine,6040
60,Stanley,5529,Jo,5803
