rank,male_name,male_count,female_name,female_count
1,Robert,61669,Mary,70637
2,John,55947,Dorothy,35991
3,James,53675,Betty,35423
4,William,51482,Helen,25319
5,Charles,31935,Margaret,21964
6,Richard,26767,Ruth,19417
7,George,25949,Doris,16509
8,Donald,23841,Virginia,15725
9,Joseph,23504,Shirley,13313
10,Edward,19113,Barbara,13162
11,Thomas,17022,Mildred,13055
12,Frank,14378,Frances,12988
13,Paul,13605,Elizabeth,12527
14,Harold,13231,Jean,12512
15,Raymond,12805,Evelyn,11497
16,Jack,12795,Anna,11215
17,Walter,11345,Alice,10679
18,Kenneth,10848,Patricia,10553
19,Henry,9865,Lois,10505
20,Eugene,9746,Marie,10315
21,David,9424,Irene,8608
22,Arthur,9340,Gloria,8534
23,Albert,9127,Rose,8500
24,Ralph,8433,Martha,8307
25,Harry,8018,Marjorie,8115
26,Carl,7281,Norma,7996
27,Willie,6969,Louise,7700
28,Howard,6833,Florence,7644
29,Louis,6665,Phyllis,7424
30,Joe,6538,Ruby,7264
31,Billy,6463,Catherine,7256
32,Clarence,6458,Lillian,7182
33,Earl,6404,Eleanor,6959
34,Roy,6385,Dolores,6771
35,Fred,6313,Joyce,6685
36,Francis,5645,Annie,6561
37,Lawrence,5569,Gladys,6413
38,Gerald,5511,Thelma,6304
39,Norman,5488,Josephine,6109
40,Leonard,5310,Edna,6083
41,Ernest,5206,Joan,6032
42,Herbert,5020,Pauline,6009
43,Anthony,4919,June,5736
44,Stanley,4905,Lorraine,5727
45,Alfred,4751,Lucille,5632
46,Daniel,4616,Marilyn,5555
47,Marvin,4394,Ethel,5486
48,Melvin,4201,Edith,5403
49,Samuel,4186,Bernice,5305
50,Bernard,4165,Grace,5304
51,Leroy,3912,Marion,5211
52,Michael,3606,Theresa,5128
53,Floyd,3548,Hazel,5095
54,Russell,3540,Rita,5084
55,Leo,3536,Juanita,5075
56,Andrew,3438,Nancy,5023
57,Edwin,3390,Beverly,4932
58,Lloyd,3325,Geraldine,4930
59,Peter,3302,Ann,4784
60,Ray,3250,Jane,4696
61,Elmer,3206,Sarah,4558
62,Theodore,3123,Audrey,4376
63,Ronald,3111,Clara,4366
64,Frederick,3049,Esther,4326
65,Clifford,3029,Emma,4325
66,Alvin,2884,Wanda,4303
67,Wayne,2882,Beatrice,4240
68,Clyde,2878,Wilma,4153
69,Bill,2864,Elaine,4108
70,Herman,2857,Donna,3992
71,Vernon,2855,Willie,3883
72,Gene,2801,Elsie,3805
73,Calvin,2693,Katherine,3722
74,Gordon,2681,Marian,3720
75,Philip,2680,Charlotte,3677
76,Glenn,2671,Julia,3586
77,Vincent,2648,Vivian,3508
78,Leon,2601,Gertrude,3506
79,Warren,2554,Eva,3406
80,Charlie,2511,Bertha,3380
81,Dale,2504,Laura,3339
82,Lewis,2496,Agnes,3337
83,Lester,2440,Kathleen,3265
84,Chester,2408,Ida,3205
85,Roger,2408,Jeanne,3159
86,Lee,2392,Rosemary,3153
87,Martin,2382,Maxine,3091
88,Milton,2358,Bessie,2973
89,Jesse,2319,Vera,2940
90,Don,2305,Kathryn,2934
91,Bobby,2289,Anne,2930
92,Cecil,2227,Eileen,2928
93,Jerry,2218,Ellen,2868
94,Harvey,2198,Lillie,2863
95,Allen,2102,Jessie,2858
96,Wallace,2009,Peggy,2858
97,Arnold,1999,Alma,2846
98,Victor,1984,Ella,2843
99,Gilbert,1976,Carolyn,2804
100,Bob,1970,Bonnie,2795
101,Benjamin,1925,Viola,2769
102,Sam,1905,Pearl,2718
103,Eddie,1859,Violet,2694
104,Douglas,1819,Margie,2680
105,Johnnie,1797,Nellie,2679
106,Willard,1734,Carol,2644
107,Edgar,1723,Maria,2593
108,Jimmie,1714,Arlene,2563
109,Roland,1713,Billie,2550
110,Jerome,1687,Myrtle,2549
111,Rudolph,1687,Janet,2544
112,Jose,1637,Lucy,2543
113,Oscar,1632,Mattie,2497
114,Claude,1622,Minnie,2469
115,Glen,1617,Jacqueline,2446
116,Manuel,1602,Christine,2347
117,Marion,1592,Sylvia,2347
118,Curtis,1587,Velma,2286
119,Junior,1587,Geneva,2264
120,Everett,1570,Georgia,2254
121,Virgil,1498,Leona,2241
122,Maurice,1492,Roberta,2231
123,Jessie,1462,Stella,2110
124,Bruce,1458,Rosa,2109
125,Stephen,1445,Mae,2073
126,Leslie,1442,Genevieve,2033
127,Sidney,1380,Loretta,2019
128,Hubert,1375,Delores,2014
129,Homer,1369,Sara,1994
130,Wilbur,1362,Lena,1985
131,Hugh,1356,Jeanette,1969
132,Johnny,1350,Harriet,1964
133,Dean,1335,Mabel,1955
134,Wesley,1325,Eunice,1947
135,Billie,1320,Jennie,1851
136,Jim,1293,Claire,1837
137,Nicholas,1272,Naomi,1824
138,Tom,1268,Muriel,1808
139,Luther,1258,Dora,1789
140,Patrick,1253,Carrie,1788
141,Keith,1232,Opal,1739
142,Max,1229,Alberta,1706
143,Morris,1225,Marguerite,1695
144,Franklin,1183,Hilda,1669
145,Horace,1180,Beulah,1658
146,Alexander,1093,Emily,1656
147,Duane,1083,Sally,1631
148,Earnest,1062,Anita,1629
149,Salvatore,1060,Inez,1590
150,Willis,1058,Lula,1587
151,Lyle,1054,Blanche,1568
152,Phillip,1040,Rosie,1561
153,Tony,1034,Verna,1534
154,Steve,1025,Lola,1531
155,Irving,1020,Constance,1521
156,Ben,1012,Hattie,1508
157,Oliver,1002,Imogene,1494
158,Jimmy,992,Cora,1492
159,Delbert,963,Janice,1468
160,Edmund,930,Fannie,1448
161,Dan,923,Erma,1378
162,Guy,921,Miriam,1377
163,Clayton,920,Madeline,1375
164,Clifton,920,Mamie,1353
165,Dennis,920,Ada,1345
166,Julius,916,Laverne,1333
167,Otis,901,Flora,1302
168,Angelo,893,Patsy,1302
169,Alex,888,Rachel,1286
170,Tommy,877,Rebecca,1260
171,Jay,870,Mable,1248
172,Jacob,855,Daisy,1242
173,Orville,854,Estelle,1239
174,Bennie,852,Teresa,1211
175,Archie,848,Bette,1189
176,Larry,837,Eula,1188
177,Leland,823,Rosalie,1176
178,Alan,808,Irma,1168
179,Merle,808,Caroline,1167
180,Mike,802,Eloise,1162
181,Clinton,794,Joanne,1158
182,Ira,792,Marcella,1154
183,Matthew,790,Joy,1126
184,Marshall,788,Susie,1112
185,Wilbert,777,Darlene,1109
186,Dick,775,Olga,1101
187,Nathaniel,769,Faye,1093
188,Ivan,765,Maggie,1089
189,Ervin,763,Nora,1079
190,Ted,762,Bettie,1072
191,Alton,760,Johnnie,1066
192,Juan,760,Colleen,1062
193,Lowell,756,Lila,1060
194,Wilfred,743,Bobbie,1058
195,Jesus,728,Nina,1057
196,Allan,721,Antoinette,1033
197,Dewey,720,Ernestine,1025
198,Freddie,712,Iris,1021
199,Lonnie,709,Carmen,1019
200,Mark,701,Yvonne,1015
201,Antonio,698,Winifred,1014
202,Carroll,694,Lorene,994
203,Isaac,693,Jo,974
204,Rufus,690,Gwendolyn,959
205,Elbert,677,Regina,959
206,Nelson,672,Victoria,959
207,Irvin,668,Della,946
208,Myron,653,Sadie,946
209,Eldon,640,Jeannette,910
210,Nathan,636,Angelina,899
