rank,male_name,male_count,female_name,female_count
1,James,88588,Linda,96209
2,Robert,85467,Mary,68596
3,John,82830,Barbara,46827
4,William,61964,Patricia,46134
5,David,56616,Susan,35985
6,Michael,52565,Sandra,31060
7,Richard,50970,Nancy,29411
8,Thomas,43778,Carol,28979
9,Charles,38677,Sharon,26141
10,Ronald,33516,Kathleen,23258
11,Larry,33429,Donna,22030
12,Gary,28390,Karen,21996
13,Joseph,26804,Margaret,18872
14,Donald,26442,Carolyn,18617
15,Kenneth,23548,Judith,17786
16,George,21922,Judy,17702
17,Dennis,21756,Brenda,17695
18,Paul,21246,Betty,16621
19,Edward,18977,Diane,16605
20,Stephen,17057,Shirley,16128
21,Jerry,16806,Joyce,14379
22,Daniel,16508,Pamela,14279
23,Steven,15979,Janice,14161
24,Roger,12813,Janet,13979
25,Frank,12695,Cheryl,13221
26,Terry,12132,Elizabeth,13211
27,Raymond,11612,Cynthia,12241
28,Bruce,11064,Gloria,11687
29,Mark,10268,Dorothy,11324
30,Gerald,9845,Deborah,11245
31,Lawrence,9762,Beverly,10796
32,Gregory,9724,Martha,10006
33,Douglas,9467,Marilyn,9935
34,Wayne,8682,Bonnie,9817
35,Walter,8626,Christine,9679
36,Harold,8142,Virginia,9298
37,Peter,8050,Joan,9272
38,Timothy,8038,Peggy,9088
39,Danny,8006,Jane,8781
40,Willie,7968,Helen,8304
41,Anthony,7881,Catherine,8245
42,Carl,7829,Frances,8177
43,Jack,7612,Connie,8054
44,Arthur,7583,Ann,8024
45,Henry,7420,Ruth,7904
46,Alan,7394,Phyllis,7875
47,Joe,7289,Jean,7773
48,Patrick,7190,Diana,7702
49,Roy,7065,Alice,6982
50,Jimmy,6923,Rebecca,6795
51,Ralph,6910,Gail,6604
52,Johnny,6858,Paula,6597
53,Billy,6218,Elaine,6399
54,Philip,6161,Kathryn,6176
55,Albert,6156,Kathy,6148
56,Dale,6088,Jo,5984
57,Harry,5945,Wanda,5918
58,Jeffrey,5928,Jacqueline,5838
59,Ronnie,5900,Rita,5835
60,Steve,5741,Marie,5785
61,Eugene,5604,Sherry,5717
62,Bobby,5579,Theresa,5556
63,Howard,5497,Rose,5555
64,Louis,5384,Doris,5547
65,Stanley,5383,Joanne,5498
66,Fred,5380,Suzanne,5449
67,Russell,5111,Ellen,5289
68,Mike,5047,Katherine,5170
69,Phillip,5018,Charlotte,5165
70,Samuel,5001,Lois,5075
71,Leonard,4780,Sheila,5022
72,Allen,4760,Sally,5009
73,Glenn,4744,Laura,4901
74,Barry,4668,Evelyn,4844
75,Frederick,4515,Maria,4814
76,Ernest,4513,Marsha,4724
77,Andrew,4307,Darlene,4693
78,Eddie,4236,Sue,4673
79,Tommy,4220,Marcia,4641
80,Francis,4213,Lynn,4608
81,Melvin,4055,Vicki,4365
82,Craig,3986,Teresa,4217
83,Earl,3977,Geraldine,4211
84,Bill,3927,Lynda,4167
85,Norman,3894,Sarah,4157
86,Jim,3808,Dianne,4138
87,Clarence,3793,Anne,4122
88,Martin,3699,Maureen,4078
89,Keith,3661,Anna,4038
90,Marvin,3626,Rosemary,3869
91,Don,3545,Eileen,3838
92,Rodney,3464,Glenda,3831
93,Lee,3444,Constance,3812
94,Tom,3431,Joann,3799
95,Brian,3357,Jeanne,3788
96,Alfred,3245,Lorraine,3744
97,Leroy,3232,Annie,3718
98,Randall,3180,Patsy,3714
99,Randy,3141,Louise,3683
100,Ray,3133,Sylvia,3671
101,Curtis,3090,Roberta,3667
102,Christopher,3038,Anita,3615
103,Herbert,2871,Norma,3590
104,Theodore,2827,Cathy,3562
105,Clifford,2793,Charlene,3487
106,Vincent,2790,Carole,3313
107,Bernard,2715,Juanita,3207
108,Jesse,2702,Victoria,3132
109,Warren,2656,Marlene,3053
110,Jerome,2588,Marjorie,3048
111,Gene,2542,Irene,3043
112,Gordon,2510,Yvonne,3043
113,Dan,2492,Kay,2943
114,Eric,2489,Ruby,2894
115,Victor,2479,Loretta,2868
116,Edwin,2435,Delores,2839
117,Calvin,2397,Julie,2794
118,Lloyd,2388,Julia,2776
119,Leon,2381,Dolores,2761
120,Jimmie,2361,Mildred,2756
121,Darrell,2335,Janis,2745
122,Scott,2300,Claudia,2623
123,Alvin,2272,Paulette,2579
124,Jay,2272,Gwendolyn,2506
125,Tony,2268,Arlene,2480
126,Jose,2259,Vivian,2424
127,Kevin,2230,June,2391
128,Leslie,2214,Andrea,2366
129,Jon,2213,Jeanette,2329
130,Lewis,2143,Georgia,2311
131,Clyde,2073,Leslie,2306
132,Allan,2060,Regina,2292
133,Glen,2045,Terry,2281
134,Floyd,2041,Josephine,2229
135,Lonnie,2039,Valerie,2130
136,Vernon,2031,Lillian,2115
137,Joel,2024,Stephanie,2103
138,Harvey,2001,Emma,2097
139,Duane,1963,Edna,2096
140,Bob,1960,Edith,2083
