rank,male_name,male_count,female_name,female_count
1,Michael,82006,Lisa,49532
2,David,63725,Michelle,33222
3,John,60931,Kimberly,31910
4,James,60704,Jennifer,26851
5,Robert,58211,Melissa,21726
6,William,36958,Mary,21722
7,Mark,35421,Angela,20668
8,Richard,32988,Tammy,20056
9,Christopher,31464,Karen,19558
10,Brian,29939,Susan,19505
11,Jeffrey,28370,Laura,18744
12,Thomas,27443,Kelly,17141
13,Timothy,26511,Amy,17090
14,Scott,26031,Christine,16519
15,Steven,25498,Patricia,15810
16,Joseph,25401,Julie,15751
17,Kevin,23879,Elizabeth,14889
18,Daniel,22018,Tina,14773
19,Paul,21872,Cynthia,14049
20,Charles,21575,Pamela,14031
21,Anthony,20237,Dawn,13441
22,Eric,18508,Lori,13125
23,Kenneth,18086,Stephanie,12954
24,Matthew,15839,Donna,12753
25,Ronald,15423,Tracy,12747
26,Gregory,15405,Sandra,12680
27,Stephen,14768,Deborah,12286
28,Todd,14658,Linda,11368
29,Donald,13368,Michele,11217
30,Patrick,13060,Teresa,10912
31,Edward,12291,Wendy,10709
32,Gary,11982,Sharon,10339
33,Douglas,11413,Rebecca,10227
34,Andrew,10565,Brenda,9941
35,Keith,9868,Denise,9876
36,George,9388,Barbara,9744
37,Sean,9184,Cheryl,9143
38,Larry,8233,Debra,9093
39,Peter,8131,Nancy,8960
40,Troy,7981,Kathleen,8729
41,Craig,7868,Maria,8378
42,Rodney,7511,Rhonda,8267
43,Shawn,7479,Robin,8182
44,Jerry,7451,Christina,8011
45,Dennis,7402,Paula,7638
46,Jeffery,7224,Jill,7522
47,Jason,7154,Theresa,7303
48,Terry,7094,Andrea,7089
49,Frank,6894,Carol,7078
50,Raymond,6883,Jacqueline,6739
51,Bryan,6254,Diane,6586
52,Tony,5879,Sherry,6429
53,Jonathan,5812,Shannon,6402
54,Randy,5713,Ann,6178
55,Roger,5187,Stacey,6146
56,Russell,5098,Catherine,6129
57,Bradley,4807,Kim,6089
58,Jose,4792,Gina,6040
59,Carl,4643,Sheila,5732
60,Darren,4643,Tonya,5661
61,Bruce,4488,Carolyn,5537
62,Gerald,4475,Heather,5501
63,Wayne,4260,Margaret,5437
64,Chris,4251,Stacy,5387
65,Jon,4211,Renee,5355
66,Samuel,4124,Leslie,5283
67,Lawrence,4101,Cindy,5238
68,Martin,4075,Monica,5217
69,Johnny,4055,Suzanne,5041
70,Ricky,4036,Dana,5014
71,Phillip,3986,Diana,4992
72,Alan,3983,Tracey,4931
73,Vincent,3982,Janet,4834
74,Danny,3981,Beth,4766
75,Curtis,3852,Katherine,4720
76,Billy,3813,Kathy,4676
77,Jimmy,3809,Valerie,4552
78,Dean,3802,Sarah,4486
79,Randall,3753,Laurie,4340
80,Joel,3683,Tamara,4308
81,Bobby,3630,Regina,4295
82,Philip,3620,Victoria,4285
83,Walter,3591,Terri,4267
84,Marc,3541,Kristin,4134
85,Joe,3526,Lynn,4101
86,Darrell,3448,Carrie,3978
87,Jay,3432,Connie,3956
88,Aaron,3427,Anne,3913
89,Steve,3411,Heidi,3908
90,Jeff,3280,Melinda,3814
91,Dale,3260,Carla,3813
92,Glenn,3243,Rachel,3727
93,Mike,3217,Yolanda,3695
94,Roy,3180,Melanie,3643
95,Henry,3130,Sherri,3642
96,Willie,3110,April,3624
97,Kelly,3058,Jodi,3596
98,Arthur,3041,Shelly,3595
99,Benjamin,3019,Anna,3562
100,Allen,2965,Kathryn,3558
101,Victor,2940,Colleen,3486
102,Albert,2920,Annette,3470
103,Brent,2920,Holly,3421
104,Chad,2920,Deanna,3414
105,Brett,2901,Kristine,3410
106,Lee,2872,Tanya,3401
107,Barry,2855,Kristen,3243
108,Harold,2836,Nicole,3082
109,Louis,2709,Anita,3044
110,Jack,2695,Janice,3044
111,Tracy,2656,Debbie,3019
112,Juan,2627,Veronica,3011
113,Frederick,2613,Julia,2993
114,Micheal,2602,Vicki,2978
115,Ronnie,2599,Wanda,2965
116,Derrick,2592,Bonnie,2957
117,Nicholas,2564,Sonya,2818
118,Reginald,2553,Crystal,2753
119,Adam,2543,Sheri,2718
120,Shane,2514,Jamie,2688
121,Carlos,2499,Darlene,2658
122,Derek,2463,Beverly,2590
123,Kurt,2450,Martha,2578
124,Tommy,2367,Penny,2575
125,Erik,2366,Yvonne,2572
126,Eugene,2365,Alicia,2567
127,Ralph,2324,Traci,2556
128,Leonard,2258,Joyce,2496
129,Marvin,2255,Shelley,2483
130,Ernest,2242,Virginia,2457
131,Ryan,2171,Sara,2455
132,Eddie,2170,Amanda,2433
133,Howard,2157,Danielle,2407
134,Jesse,2151,Cathy,2400
135,Stanley,2147,Marie,2375
136,Antonio,2145,Samantha,2337
137,Dwayne,2086,Kelli,2321
138,Darrin,2077,Kristi,2312
139,Tim,2073,Cassandra,2302
140,Darryl,2068,Judith,2291
141,Travis,2063,Judy,2270
142,Greg,2048,Carmen,2269
143,Kirk,2011,Gloria,2255
144,Lance,1995,Yvette,2212
145,Andre,1969,Jane,2195
146,Duane,1962,Toni,2193
147,Darin,1954,Tara,2184
148,Kyle,1944,Maureen,2174
149,Theodore,1890,Ruth,2148
150,Melvin,1798,Shirley,2144
151,Christian,1781,Christy,2140
152,Luis,1780,Kristina,2135
153,Harry,1777,Betty,2134
154,Alexander,1773,Joanne,2130
155,Norman,1765,Peggy,2114
156,Calvin,1759,Ellen,2101
157,Stacy,1740,Dorothy,2084
158,Brad,1711,Jean,2079
159,Shannon,1705,Rita,2075
160,Edwin,1686,Tammie,2061
