rank,male_name,male_count,female_name,female_count
1,James,80258,Mary,66169
2,Robert,74862,Barbara,43428
3,John,68915,Patricia,39623
4,William,55899,Linda,38438
5,Richard,46327,Carol,31681
6,David,37236,Sandra,25988
7,Charles,36628,Judith,25209
8,Thomas,32860,Sharon,24713
9,Ronald,29235,Nancy,23989
10,Michael,24743,Betty,21596
11,Donald,24412,Carolyn,20361
12,Larry,22968,Shirley,17817
13,Joseph,22821,Judy,17380
14,George,21681,Margaret,17150
15,Kenneth,19109,Karen,16816
16,Gary,17866,Joyce,16486
17,Jerry,17731,Donna,14913
18,Edward,17711,Susan,14888
19,Paul,17251,Dorothy,14789
20,Dennis,14110,Janet,13316
21,Frank,12246,Joan,13228
22,Raymond,11390,Kathleen,12153
23,Gerald,11359,Elizabeth,11646
24,Roger,10765,Diane,11326
25,Daniel,9165,Virginia,10844
26,Walter,9039,Janice,10653
27,Harold,8663,Marilyn,10145
28,Douglas,8238,Helen,9799
29,Stephen,7929,Martha,9707
30,Arthur,7781,Gloria,9683
31,Henry,7626,Frances,9443
32,Lawrence,7579,Beverly,9433
33,Carl,7466,Ruth,9367
34,Jack,7399,Bonnie,8868
35,Joe,7309,Brenda,8435
36,Willie,7181,Jean,8097
37,Billy,7014,Ann,7829
38,Roy,6935,Alice,7648
39,Peter,6877,Phyllis,7606
40,Ralph,6768,Doris,7127
41,Wayne,6764,Peggy,6510
42,Jimmy,6441,Carole,6506
43,Albert,6304,Lois,6133
44,Anthony,6202,Jane,6029
45,Fred,6169,Marie,5980
46,Bobby,6121,Elaine,5966
47,Eugene,5901,Charlotte,5481
48,Howard,5737,Catherine,5425
49,Terry,5733,Joanne,5268
50,Harry,5719,Rose,5206
51,Bruce,5431,Geraldine,5190
52,Johnny,5379,Rita,5011
53,Louis,5032,Evelyn,4912
54,Stanley,4700,Pamela,4838
55,Leonard,4613,Gail,4810
56,Norman,4522,Wanda,4705
57,Philip,4472,Sally,4657
58,Steven,4269,Norma,4543
59,Dale,4233,Connie,4510
60,Earl,4185,Joann,4463
61,Ernest,4171,Patsy,4352
62,Samuel,4136,Diana,4337
63,Melvin,4069,Jo,4298
64,Francis,4067,Anna,4232
65,Bill,3989,Jacqueline,4187
66,Marvin,3936,Roberta,4168
67,Alan,3855,Ellen,4153
68,Clarence,3854,Eileen,4092
69,Patrick,3847,Annie,4068
70,Frederick,3839,Louise,4043
71,Ronnie,3828,Sarah,3987
72,Don,3815,Sue,3850
73,Russell,3752,Darlene,3773
74,Leroy,3736,Dolores,3698
75,Jim,3677,Kathryn,3646
76,Allen,3627,Sylvia,3624
77,Tommy,3611,Mildred,3623
78,Alfred,3446,Katherine,3614
79,Andrew,3349,Marjorie,3607
80,Eddie,3277,Anne,3534
81,Phillip,3249,Kay,3492
82,Barry,3193,Ruby,3467
83,Martin,3079,Glenda,3403
84,Ray,3063,Christine,3315
85,Glenn,3051,Irene,3297
86,Herbert,3043,Suzanne,3279
87,Tom,2910,Rebecca,3268
88,Danny,2898,Dianne,3193
89,Gene,2867,Loretta,3169
90,Mike,2802,Arlene,3145
91,Lee,2789,Juanita,3082
92,Bernard,2743,Sheila,3063
93,Steve,2687,Paula,3042
94,Clifford,2663,Lorraine,3017
95,Jimmie,2629,Julia,2972
96,Victor,2615,Marcia,2968
97,Theodore,2614,Rosemary,2967
98,Gordon,2608,Anita,2951
99,Timothy,2579,Delores,2930
100,Curtis,2525,Theresa,2928
101,Mark,2515,Cynthia,2893
102,Warren,2479,Cheryl,2878
103,Leon,2452,Maria,2864
104,Lloyd,2445,Marlene,2857
105,Jesse,2426,Maureen,2759
106,Vincent,2420,Edna,2753
107,Edwin,2388,Eleanor,2729
108,Keith,2383,Josephine,2664
109,Jerome,2307,Jeanette,2554
110,Bob,2274,Constance,2552
111,Harvey,2244,June,2491
112,Floyd,2228,Pauline,2459
113,Alvin,2201,Jeanne,2423
114,Clyde,2194,Emma,2422
115,Lewis,2178,Lynda,2412
116,Jeffrey,2170,Lillian,2394
117,Vernon,2093,Laura,2391
118,Rodney,1984,Edith,2382
119,Franklin,1970,Georgia,2378
120,Brian,1950,Wilma,2378
121,Leslie,1917,Charlene,2354
122,Charlie,1831,Vivian,2320
123,Gilbert,1813,Sherry,2314
124,Jackie,1779,Florence,2274
125,Lester,1763,Lucille,2250
126,Calvin,1758,Ethel,2218
127,Jon,1752,Thelma,2208
128,Joel,1745,Margie,2149
129,Herman,1725,Marion,2124
130,Benjamin,1718,Grace,2121
131,Arnold,1701,Gladys,2111
132,Cecil,1697,Marsha,2099
133,Leo,1693,Clara,2083
134,Jay,1676,Lynn,2064
135,Johnnie,1654,Maryann,2051
136,Allan,1640,Kathy,2033
137,Chester,1630,Sara,2020
138,Duane,1622,Billie,1994
139,Dan,1538,Willie,1994
140,Darrell,1530,Audrey,1943
141,Milton,1507,Yvonne,1941
142,Dean,1503,Annette,1915
143,Freddie,1495,Bernice,1890
144,Lonnie,1462,Hazel,1852
145,Tony,1455,Pat,1840
146,Glen,1444,Priscilla,1831
147,Lynn,1442,Bobbie,1803
148,Nicholas,1433,Eva,1803
149,Manuel,1430,Marian,1793
150,Roland,1384,Bertha,1790
151,Jose,1374,Beatrice,1757
152,Claude,1363,Esther,1756
153,Sam,1323,Maxine,1756
154,Elmer,1310,Rosa,1680
155,Wesley,1266,Ella,1663
156,Wallace,1255,Julie,1624
157,Ted,1235,Joy,1609
158,Dwight,1234,Lillie,1596
159,Willard,1229,Claudia,1584
160,Hugh,1207,Deanna,1573
161,Eric,1171,Gwendolyn,1534
162,Neil,1155,Ida,1477
163,Gregory,1133,Victoria,1468
164,Craig,1131,Faye,1467
165,Maurice,1105,Harriet,1443
166,Jessie,1099,Paulette,1440
167,Dave,1088,Rosalie,1425
168,Edgar,1082,Gayle,1423
169,Oscar,1074,Andrea,1419
170,Marion,1066,Rachel,1371
171,Randall,1026,Caroline,1352
172,Marshall,1019,Jackie,1352
173,Sidney,1016,Minnie,1346
174,Everett,1000,Alma,1337
175,Virgil,992,Emily,1336
176,Benny,960,Lucy,1316
177,Earnest,939,Jessie,1313
178,Stuart,925,Lynne,1312
179,Alexander,924,Vicki,1310
180,Donnie,920,Vera,1266
181,Morris,913,Elsie,1244
182,Karl,905,Veronica,1240
183,Sammy,899,Mattie,1219
184,Christopher,889,Penny,1203
185,Lyle,883,Marianne,1201
186,Max,875,Teresa,1193
187,Clifton,857,Patty,1186
188,Dick,856,Stella,1182
189,Bennie,851,Rosemarie,1172
190,Luther,843,Bessie,1148
191,Nathaniel,839,Leslie,1137
192,Ben,835,Carrie,1136
193,Juan,835,Rosie,1127
194,Garry,830,Madeline,1107
195,Carroll,826,Regina,1084
196,Guy,824,Johnnie,1082
197,Matthew,819,Nellie,1079
198,Kent,812,Janie,1066
199,Wendell,810,Leona,1061
200,Lowell,806,Agnes,1054
201,Homer,803,Velma,1045
202,Fredrick,797,Dixie,1044
203,Nelson,794,Jeannette,1037
204,Delbert,786,Carmen,1036
205,Gerard,770,Dora,1022
206,Clayton,766,Bonita,1013
207,Hubert,756,Claire,1002
208,Willis,752,Lana,999
209,Otis,742,Geneva,993
210,Clinton,710,Michele,958
211,Carlos,699,Alberta,956
212,Perry,688,Valerie,955
213,Horace,682,Jacquelyn,942
214,Loren,678,Nina,939
215,Leland,676,Angela,933
216,Malcolm,672,Deloris,929
217,Oliver,668,Terry,923
218,Wilbur,667,Susie,907
219,Edmund,666,Naomi,902
220,Randolph,665,Viola,893
221,Rudolph,662,Myra,886
222,Alex,659,Verna,880
223,Alton,658,Pearl,878
224,Micheal,657,Mae,876
225,Laurence,648,Cora,874
226,Pete,640,Sharron,870
227,Kevin,638,Gertrude,868
228,Troy,633,Lydia,865
229,Mack,628,Ernestine,861
230,Terrence,627,Nora,856
231,Jerald,623,Marguerite,846
232,Ira,620,Cecilia,842
233,Tim,618,Myrtle,842
234,Rex,615,Myrna,839
235,Archie,614,Lola,825
236,Reginald,613,Hattie,819
237,Salvatore,612,Jill,811
238,Julius,611,Stephanie,800
239,Roosevelt,611,Antoinette,799
240,Wilbert,608,Ramona,795
241,Byron,587,Deborah,787
242,Randy,585,Beth,785
243,Ross,584,Eunice,785
244,Nathan,582,Sandy,785
245,Jonathan,575,Lula,783
246,Myron,575,Bettie,782
247,Antonio,566,Cecelia,782
248,Dewey,566,Lena,776
249,Tommie,562,Irma,773
250,Jesus,560,Bette,770
251,Woodrow,559,Dianna,770
252,Nick,558,Colleen,768
253,Julian,554,Dawn,765
254,Rudy,554,Sondra,762
255,Jan,551,Daisy,760
256,Aaron,550,Saundra,746
257,Carlton,548,Bettye,743
258,Ivan,547,Erma,718
259,Winston,547,Eloise,714
260,Ruben,544,Iris,711
261,Scott,540,Violet,711
262,Sherman,539,Miriam,707
263,Neal,534,Hilda,703
264,Rodger,534,Jennie,703
265,Ron,522,Toni,696
266,Doyle,521,Marcella,695
267,Pat,519,Olivia,694
268,Mitchell,513,Fannie,693
269,Clark,504,Della,681
270,Teddy,504,Betsy,665
271,Darrel,503,Ada,658
272,Sylvester,502,Bernadette,655
273,Elbert,497,Henrietta,655
274,Ellis,496,Janis,651
275,Dallas,492,Penelope,643
276,Frankie,490,Carla,642
277,Ervin,484,Flora,642
278,Rufus,483,Jan,641
279,Isaac,481,Katie,637
280,Jeff,481,Mamie,632
281,Jacob,476,Jerry,626
282,Orville,475,Cathy,606
283,Grady,474,Genevieve,603
284,Terrance,462,Frankie,598
285,Wilson,461,Lee,597
286,Sheldon,458,Melba,597
287,Conrad,452,Sheryl,588
288,Forrest,450,Christina,581
289,Eldon,449,Jimmie,577
290,Merle,448,Faith,570
291,Chris,447,Maggie,565
292,Garland,447,Amelia,560
293,Preston,447,Renee,557
294,Ken,444,Roseann,555
295,Kenny,432,Nadine,554
296,Billie,429,Freda,552
297,Buddy,429,Becky,551
298,Stewart,424,Camille,546
299,Ramon,423,Mable,540
300,Owen,418,Laverne,536
301,Felix,417,Muriel,530
302,Grant,417,Reba,529
303,Bert,416,Francine,528
304,Irvin,416,Sonja,525
305,Phil,416,Sallie,523
306,Junior,415,Rosalind,516
307,Boyd,405,Joanna,514
308,Sammie,404,Melinda,510
309,Darryl,400,Trudy,505
310,Wade,400,Beulah,503
311,Noel,397,Glenna,500
312,Wilfred,396,Nelda,500
313,Mickey,395,Susanne,492
314,Percy,394,Shelby,491
315,Roberto,389,Gay,487
316,Aubrey,373,Lila,487
317,Royce,372,Claudette,481
318,Raul,371,Vickie,481
319,Angelo,366,Mabel,478
320,Daryl,361,Inez,476
321,Grover,361,Eula,475
322,Ronny,358,Kaye,475
323,Francisco,357,Yolanda,474
324,Pedro,357,Fay,471
325,Harley,354,Natalie,468
326,Harlan,352,Amy,465
327,Spencer,351,Rochelle,465
328,Brent,350,Denise,462
329,Andy,344,Helene,462
330,Denis,343,Lou,456
331,Bobbie,340,Wendy,455
332,Tyrone,336,Earnestine,449
333,Freddy,334,Ina,449
334,Darwin,332,Gretchen,448
335,Emmett,332,Dale,445
336,Louie,332,Guadalupe,442
337,Mario,331,Lorna,441
338,Marlin,331,Margo,441
339,Bradley,329,Rosetta,441
340,Irving,325,Winifred,438
341,Edmond,322,Opal,436
342,Kermit,322,Nettie,434
343,Colin,321,Lenora,433
344,Ed,321,Sadie,433
345,Bryan,320,Blanche,429
346,Luis,319,Patti,429
347,Loyd,316,Polly,427
348,Travis,314,Gale,425
349,Jeffery,313,Etta,420
350,Burton,304,Dana,417
351,Gale,303,Ollie,416
352,Moses,301,Lorene,408
353,Denny,300,Jeannie,407
354,Geoffrey,300,Melanie,407
355,Thurman,299,Gracie,406
356,Kurt,296,Judi,406
357,Lance,294,Celia,405
358,Lanny,292,Noreen,400
359,Murray,291,Earlene,399
360,Austin,289,Jewel,398
361,Cleveland,289,Dona,397
362,Elwood,287,Ora,395
363,Sanford,285,Alicia,394
364,Lionel,284,Beverley,394
365,Marcus,282,Rena,389
366,Ned,282,Molly,386
367,Dominick,281,Gwen,384
368,Amos,279,Judie,378
369,Kelly,275,Tommie,376
370,Guadalupe,274,Ruthie,374
371,Gerry,273,Vicky,374
372,Norbert,271,Marylou,373
373,Alfonso,269,Estelle,370
374,Dominic,268,Michelle,370
375,Merlin,266,Jewell,369
376,Cornelius,265,Estella,368
377,Terence,264,Adele,366
378,Alonzo,262,Darla,365
379,Emil,262,Edwina,364
380,Cary,260,Willa,364
381,Lorenzo,260,Adrienne,363
382,Elton,256,Marilynn,361
383,Van,255,Olga,359
384,Mary,254,Tina,359
385,Adam,252,Mona,358
386,Jasper,252,Doreen,357
387,August,249,Isabel,356
388,Simon,249,Arleen,353
389,Frederic,246,Lupe,353
390,Doug,243,Dorthy,351
391,Armando,242,Essie,351
392,Merrill,242,Lela,345
393,Roscoe,242,Harriett,344
394,Lamar,241,Lenore,344
395,Hector,240,Janette,343
396,Norris,240,Earline,342
397,Mac,239,Jennifer,337
398,Rene,238,Ola,335
399,Maynard,237,Dorothea,334
400,Rick,237,Lucinda,334
401,Robin,237,Pearlie,334
402,Elliott,235,Diann,333
403,Millard,235,Robin,333
404,Arturo,233,Josie,331
405,Harrison,233,Meredith,327
406,Carol,231,Eddie,323
407,Linwood,230,Marva,322
408,Carmen,229,Bernadine,321
409,Alfredo,226,Jayne,321
410,Ernie,225,Holly,318
411,Marc,225,Lavonne,316
412,Wiley,225,Ginger,313
413,Weldon,224,Francis,312
414,Adrian,222,Rosanne,311
415,Roderick,222,Maryanne,309
416,Odell,221,Robbie,309
417,Barney,220,Carlene,308
418,Elijah,220,Eugenia,308
419,Elvin,219,Leah,308
420,Johnie,219,Rhoda,306
421,Fredric,218,Delia,305
422,Sterling,217,Margarita,302
423,Miguel,215,Corinne,300
424,Delmar,214,Fern,299
425,Gail,213,Laurel,299
426,Truman,213,Monica,299
427,Erwin,212,Elva,298
428,Laverne,212,Hope,295
429,Kerry,211,Jenny,293
430,Ricardo,211,Lizzie,293
431,Kirk,209,Nola,291
432,Charley,208,Johanna,289
433,Hal,208,Cornelia,288
434,Jerold,208,Addie,287
435,Hollis,207,Leola,287
436,Nolan,207,Sybil,287
437,Monroe,206,Iva,286
438,Jackson,205,Marlys,285
439,Salvador,205,Amanda,284
440,Will,205,Lottie,284
441,Galen,204,Melva,283
442,Vaughn,203,Rae,283
443,Al,201,Pam,282
444,Coy,201,Cecile,280
445,Errol,201,Katharine,280
446,Ollie,201,Mavis,280
447,Reuben,201,Dottie,278
448,Shelby,200,Lora,278
449,Abraham,199,Lynette,275
450,Buford,199,Clarice,274
451,Gabriel,199,Imogene,273
452,Dwayne,196,Ilene,272
453,Otto,195,James,271
454,Emanuel,192,Carolee,266
455,Monty,191,Nita,265
456,Dannie,190,Angelina,264
457,Jess,190,Jeanie,262
458,Emory,189,Sonia,262
459,Wilmer,189,Laurie,258
460,Chuck,187,Ruthann,258
461,Irwin,187,Jeannine,257
462,Dana,186,Freddie,256
463,Shirley,186,Jannie,256
464,Dudley,185,Queen,255
465,Ricky,182,Kathie,254
466,Levi,177,Sherrie,254
467,Melvyn,177,Robert,250
468,Ward,177,Rosalyn,250
469,Armand,173,Gerry,249
470,Bradford,173,Cleo,244
471,Mcarthur,173,Elnora,244
472,Monte,173,Elvira,244
473,Russel,172,Antonia,242
474,Riley,171,Mollie,242
475,Rodolfo,171,Cassandra,241
476,Clement,170,Alta,239
