rank,male_name,male_count,female_name,female_count
1,Robert,59645,Mary,54903
2,James,59628,Barbara,37258
3,John,51017,Patricia,29706
4,William,42078,Betty,23640
5,Richard,35372,Shirley,20446
6,Charles,30785,Carol,20166
7,David,25361,Nancy,19728
8,Donald,24055,Judith,16626
9,Thomas,22127,Dorothy,15171
10,Ronald,19835,Margaret,14952
11,George,17887,Joan,14140
12,Joseph,17715,Joyce,13394
13,Kenneth,14710,Sandra,11970
14,Larry,14528,Carolyn,11291
15,Edward,14428,Linda,10714
16,Jerry,13729,Helen,10418
17,Paul,13331,Janet,10114
18,Michael,10824,Elizabeth,9707
19,Gerald,10052,Marilyn,9539
20,Frank,9987,Donna,9370
21,Gary,9680,Virginia,9227
22,Raymond,9247,Ruth,9060
23,Harold,8302,Sharon,9013
24,Billy,7469,Janice,8779
25,Walter,7319,Beverly,8701
26,Jack,7306,Frances,8578
27,Joe,7192,Martha,8493
28,Roger,7152,Judy,8082
29,Bobby,7055,Doris,7683
30,Carl,6594,Phyllis,7590
31,Henry,6557,Alice,7367
32,Arthur,6380,Jean,7290
33,Willie,6303,Ann,6550
34,Dennis,6211,Peggy,6048
35,Ralph,5957,Lois,6033
36,Lawrence,5882,Gloria,5939
37,Eugene,5875,Marie,5889
38,Daniel,5797,Norma,5827
39,Wayne,5651,Karen,5542
40,Fred,5536,Evelyn,5329
41,Albert,5477,Geraldine,5159
42,Roy,5153,Rose,5040
43,Jimmy,4751,Anna,4931
44,Norman,4741,Susan,4886
45,Harry,4663,Elaine,4785
46,Peter,4642,Jane,4770
47,Anthony,4609,Carole,4679
48,Howard,4607,Kathleen,4656
49,Louis,4224,Catherine,4576
50,Earl,3894,Wanda,4559
51,Melvin,3852,Diane,4339
52,Marvin,3759,Sally,4243
53,Francis,3721,Joanne,4224
54,Leonard,3713,Annie,4149
55,Ernest,3687,Mildred,4137
56,Don,3585,Patsy,4110
57,Stanley,3570,Joann,3993
58,Douglas,3564,Dolores,3979
59,Dale,3531,Louise,3958
60,Clarence,3481,Marjorie,3906
61,Leroy,3388,Bonnie,3888
62,Johnny,3371,Sylvia,3870
63,Samuel,3253,Eleanor,3810
64,Bruce,3233,Marlene,3774
65,Stephen,3176,Loretta,3771
66,Philip,3172,Charlotte,3740
67,Bill,3159,Ruby,3712
68,Herbert,3097,Sarah,3670
69,Gene,3012,Arlene,3576
70,Alfred,2988,Jo,3524
71,Frederick,2971,Roberta,3410
72,Allen,2928,Jacqueline,3388
73,Russell,2830,Gail,3353
74,Ray,2708,Irene,3330
75,Jim,2635,Darlene,3287
76,Bernard,2626,Kay,3259
77,Tommy,2622,Juanita,3213
78,Lee,2586,Rita,3188
79,Patrick,2532,Delores,3020
80,Jimmie,2523,Ellen,3006
81,Eddie,2509,Edna,2904
82,Gordon,2508,Jeanette,2892
83,Terry,2445,June,2864
84,Andrew,2440,Josephine,2839
85,Alan,2330,Anne,2768
86,Leon,2328,Brenda,2756
87,Glenn,2302,Wilma,2700
88,Clifford,2292,Thelma,2696
89,Bob,2244,Emma,2685
90,Theodore,2195,Yvonne,2647
91,Martin,2192,Julia,2637
92,Phillip,2176,Sue,2621
93,Jerome,2152,Theresa,2612
94,Floyd,2093,Rosemary,2611
95,Lloyd,2087,Florence,2593
96,Edwin,2063,Lorraine,2591
97,Tom,2026,Anita,2588
98,Curtis,2011,Audrey,2567
99,Jesse,2009,Lillian,2554
100,Vernon,1994,Ethel,2493
101,Clyde,1959,Katherine,2475
102,Harvey,1946,Edith,2474
103,Alvin,1942,Clara,2450
104,Jackie,1890,Gladys,2417
105,Warren,1889,Pauline,2412
106,Franklin,1856,Kathryn,2378
107,Lewis,1856,Laura,2374
108,Leo,1841,Grace,2370
109,Ronnie,1825,Marcia,2346
110,Vincent,1812,Lucille,2312
111,Herman,1801,Connie,2296
112,Charlie,1748,Glenda,2287
113,Arnold,1618,Margie,2265
114,Cecil,1579,Rosalie,2162
115,Gilbert,1552,Eileen,2158
116,Lester,1548,Bernice,2123
117,Keith,1506,Esther,2109
118,Duane,1495,Hazel,2098
119,Victor,1475,Maria,2077
120,Johnnie,1457,Marion,2068
121,Jon,1450,Annette,2066
122,Rodney,1446,Suzanne,2032
123,Glen,1427,Constance,2009
124,Benjamin,1423,Christine,1988
125,Allan,1411,Sheila,1957
126,Calvin,1394,Willie,1951
127,Barry,1375,Sara,1873
128,Milton,1373,Vivian,1868
129,Mike,1349,Eva,1858
130,Darrell,1340,Marian,1838
131,Elmer,1329,Georgia,1832
132,Roland,1329,Ella,1829
133,Chester,1297,Deanna,1805
134,Dean,1296,Rebecca,1795
135,Joel,1296,Bertha,1794
136,Leslie,1294,Beatrice,1780
137,Danny,1271,Maxine,1775
138,Freddie,1237,Diana,1712
139,Steve,1208,Charlene,1704
140,Tony,1175,Elsie,1703
141,Claude,1156,Bobbie,1676
142,Jay,1146,Pat,1659
143,Manuel,1141,Lillie,1652
144,Steven,1131,Myrna,1600
145,Sam,1122,Ida,1589
146,Wesley,1115,Maureen,1586
147,Willard,1105,Jeanne,1551
148,Jose,1096,Priscilla,1542
149,Ted,1079,Billie,1538
150,Lonnie,1070,Alma,1497
151,Neil,1068,Rosa,1493
152,Wallace,1068,Cynthia,1488
153,Timothy,1067,Vera,1411
154,Jessie,1058,Lucy,1408
155,Marion,1033,Jessie,1396
156,Nicholas,1031,Harriet,1390
157,Maurice,1017,Nellie,1373
158,Edgar,1008,Bessie,1362
159,Oscar,1001,Paula,1349
160,Hugh,999,Rachel,1345
161,Dan,994,Faye,1327
162,Max,979,Agnes,1300
163,Everett,977,Emily,1292
164,Virgil,937,Mattie,1292
165,Morris,928,Minnie,1268
166,Lowell,923,Joy,1259
167,Lynn,886,Maryann,1237
168,Bennie,877,Gwendolyn,1182
169,Dick,876,Dixie,1175
170,Mark,868,Shelby,1165
171,Karl,866,Rosie,1161
172,Benny,864,Geneva,1143
173,Sidney,861,Gertrude,1093
174,Delbert,843,Naomi,1086
175,Lyle,833,Carrie,1077
176,Earnest,808,Rosemarie,1077
177,Brian,807,Leona,1075
178,Nelson,803,Velma,1067
179,Carroll,787,Myrtle,1063
180,Homer,784,Mae,1060
181,Hubert,783,Patty,1052
182,Marshall,782,Dora,1044
183,Nathaniel,768,Cora,1039
184,Luther,764,Jeannette,1018
185,Otis,729,Jackie,1013
186,Alexander,723,Caroline,1005
187,Guy,711,Viola,982
188,Horace,711,Stella,954
189,Ben,708,Claire,931
190,Wilbur,702,Verna,927
191,Willis,693,Alberta,926
192,Alton,680,Lula,924
193,Dave,663,Dianne,922
194,Clifton,662,Nina,917
195,Clinton,657,Hattie,913
196,Donnie,640,Violet,911
197,Clayton,633,Claudia,902
198,Fredrick,629,Pearl,901
199,Loren,626,Madeline,888
200,Juan,625,Ramona,887
201,Archie,622,Sondra,875
202,Matthew,621,Lynn,872
203,Gregory,598,Sonja,861
204,Oliver,598,Nora,859
205,Alex,596,Eunice,847
206,Wendell,595,Gayle,843
207,Stuart,590,Lola,840
208,Rudolph,588,Johnnie,838
209,Troy,587,Deloris,826
210,Roosevelt,586,Daisy,823
211,Perry,584,Ernestine,794
212,Carlos,580,Erma,792
213,Leland,569,Melba,781
214,Doyle,568,Carmen,776
215,Wilbert,565,Bettie,775
216,Rex,564,Marguerite,768
217,Myron,559,Antoinette,766
218,Byron,555,Flora,766
219,Billie,553,Lena,765
220,Laurence,549,Lynda,764
221,Sherman,546,Hilda,762
222,Pete,544,Janie,759
223,Salvatore,534,Iris,748
224,Julius,531,Irma,746
225,Merle,529,Susie,745
226,Ira,525,Sherry,739
227,Malcolm,523,Fannie,736
228,Gerard,521,Bette,735
229,Ivan,518,Angela,733
230,Dallas,509,Jacquelyn,725
231,Randall,507,Miriam,713
232,Sammy,502,Julie,710
233,Buddy,500,Ada,703
234,Kent,495,Marianne,695
235,Tommie,495,Lynne,689
236,Carlton,494,Regina,689
237,Orville,494,Jennie,682
238,Eldon,493,Mamie,681
239,Grady,486,Della,680
240,Ross,480,Lydia,680
241,Dewey,479,Victoria,675
242,Bobbie,475,Colleen,665
243,Darrel,475,Bettye,658
244,Sylvester,472,Myra,658
245,Aaron,471,Teresa,650
246,Nathan,468,Andrea,648
247,Edmund,467,Katie,648
248,Junior,465,Mable,639
249,Isaac,462,Marcella,634
250,Jesus,459,Genevieve,625
251,Elbert,458,Valerie,622
252,Julian,457,Janis,620
253,Jerald,456,Laverne,617
254,Ruben,450,Inez,605
255,Pat,446,Eula,599
256,Neal,444,Mabel,592
257,Antonio,437,Henrietta,586
258,Eric,431,Muriel,584
259,Ervin,431,Beulah,574
260,Rufus,428,Maggie,566
261,Darryl,427,Cecilia,562
262,Jacob,427,Marsha,557
263,Rudy,426,Opal,557
264,Woodrow,425,Nelda,546
265,Teddy,421,Claudette,539
266,Ellis,416,Freda,538
267,Mack,416,Reba,538
268,Forrest,415,Cecelia,533
269,Ramon,415,Eloise,531
270,Garry,406,Mona,523
271,Tyrone,406,Blanche,519
272,Nick,405,Betsy,513
273,Reginald,403,Sallie,512
274,Wilson,401,Veronica,512
275,Felix,398,Jerry,506
276,Clark,396,Nadine,506
277,Noel,395,Beth,501
278,Angelo,394,Fay,501
279,Dwight,394,Lou,501
280,Irvin,393,Jimmie,496
281,Randolph,393,Sadie,496
282,Aubrey,389,Amelia,490
283,Owen,383,Frankie,483
284,Jeffrey,378,Lila,482
285,Sheldon,374,Rosetta,479
286,Bert,372,Lee,477
287,Marlin,369,Lorene,473
288,Wilfred,369,Dawn,468
