rank,male_name,male_count,female_name,female_count
1,James,86239,Linda,80432
2,Robert,83565,Mary,65482
3,John,79420,Patricia,47945
4,Michael,65151,Barbara,41557
5,David,60730,Susan,38018
6,William,60690,Nancy,29618
7,Richard,51001,Deborah,29064
8,Thomas,45603,Sandra,28895
9,Charles,39099,Carol,26165
10,Gary,33753,Kathleen,25704
11,Larry,31487,Sharon,24615
12,Ronald,29916,Karen,24139
13,Joseph,27026,Donna,21630
14,Donald,26998,Brenda,20795
15,Kenneth,23823,Margaret,18111
16,Steven,23255,Diane,17635
17,Dennis,22861,Pamela,16204
18,Paul,21757,Janet,16194
19,Stephen,20509,Shirley,15890
20,George,20175,Carolyn,15589
21,Daniel,19193,Judith,15355
22,Edward,18715,Janice,15012
23,Mark,16605,Cynthia,14446
24,Jerry,15267,Elizabeth,14337
25,Gregory,13312,Judy,14205
26,Bruce,12677,Betty,13612
27,Roger,12548,Joyce,13416
28,Douglas,12265,Christine,12675
29,Frank,11613,Cheryl,11825
30,Terry,11430,Gloria,11037
31,Raymond,11179,Beverly,10504
32,Timothy,10505,Martha,9836
33,Lawrence,10176,Bonnie,9748
34,Gerald,9723,Catherine,9655
35,Wayne,9263,Dorothy,9552
36,Anthony,8622,Rebecca,9427
37,Peter,8367,Marilyn,9286
38,Patrick,8181,Kathy,9089
39,Danny,8147,Jane,8963
40,Walter,7792,Joan,8863
41,Alan,7738,Peggy,8533
42,Willie,7719,Gail,8348
43,Jeffrey,7649,Virginia,8314
44,Carl,7287,Connie,8147
45,Harold,7220,Ann,7922
46,Arthur,7160,Kathryn,7864
47,Henry,6964,Diana,7444
48,Jack,6839,Jean,7433
49,Dale,6786,Ruth,7128
50,Johnny,6582,Helen,7059
51,Roy,6456,Frances,6974
52,Ralph,6404,Wanda,6928
53,Philip,6071,Phyllis,6695
54,Joe,6036,Paula,6629
55,Jimmy,5761,Jacqueline,6451
56,Albert,5756,Rita,6424
57,Billy,5678,Alice,6363
58,Eugene,5484,Katherine,6204
59,Glenn,5469,Debra,6180
60,Stanley,5451,Elaine,6037
61,Harry,5376,Vicki,5827
62,Samuel,5228,Sherry,5809
63,Howard,5168,Laura,5724
64,Phillip,5056,Jo,5677
65,Bobby,5015,Theresa,5627
66,Louis,4951,Ellen,5566
67,Russell,4943,Joanne,5492
68,Andrew,4930,Marsha,5401
69,Craig,4887,Rose,5373
70,Randall,4843,Sheila,5323
71,Allen,4842,Suzanne,5269
72,Christopher,4836,Marie,5220
73,Kevin,4755,Maria,5079
74,Barry,4693,Doris,5053
75,Frederick,4660,Cathy,5031
76,Ronnie,4617,Lynn,5020
77,Leonard,4582,Marcia,4954
78,Keith,4568,Sally,4869
79,Brian,4448,Darlene,4832
80,Randy,4357,Charlotte,4733
81,Ernest,4305,Teresa,4726
82,Scott,4271,Denise,4515
83,Steve,4205,Lois,4503
84,Fred,4198,Anne,4458
85,Martin,4180,Constance,4443
86,Francis,4083,Evelyn,4272
87,Melvin,3888,Glenda,4215
88,Rodney,3856,Sarah,4146
89,Eddie,3760,Maureen,4071
90,Norman,3638,Dianne,3921
91,Lee,3610,Eileen,3883
92,Earl,3589,Irene,3826
93,Marvin,3496,Anna,3817
94,Tommy,3433,Victoria,3782
95,Clarence,3341,Jeanne,3735
96,Alfred,3234,Roberta,3631
97,Curtis,3209,Sylvia,3612
98,Eric,3097,Joann,3601
99,Theodore,2959,Anita,3569
100,Clifford,2942,Sue,3502
101,Vincent,2922,Rosemary,3457
102,Leroy,2834,Charlene,3449
103,Jerome,2826,Geraldine,3449
104,Micheal,2823,Norma,3412
105,Calvin,2743,Lorraine,3346
106,Victor,2714,Annie,3330
107,Don,2711,Lynda,3300
108,Gordon,2692,Vickie,3284
109,Jose,2639,Louise,3253
110,Bernard,2637,Yvonne,3243
111,Ray,2637,Julie,3144
112,Herbert,2623,Marlene,3129
113,Mike,2614,Gwendolyn,3040
114,Jesse,2607,Wendy,3029
115,Jay,2583,Juanita,3028
116,Darrell,2497,Valerie,3028
117,Edwin,2489,Patsy,2931
118,Warren,2468,Jennifer,2802
119,Leon,2431,Julia,2727
120,Dean,2337,Loretta,2721
121,Alvin,2269,Marjorie,2699
122,Gene,2251,Stephanie,2643
123,Benjamin,2187,Kay,2626
124,Nicholas,2178,Colleen,2618
125,Glen,2174,Rhonda,2567
126,Leslie,2133,Claudia,2536
127,Lloyd,2120,Terry,2527
128,Ricky,2107,Michele,2500
129,Dan,2086,Delores,2459
130,Joel,2046,Ruby,2416
131,Bill,2039,Jeanette,2413
132,Lewis,2028,Arlene,2390
133,Juan,2027,Gayle,2368
134,Vernon,2005,Leslie,2328
