rank,male_name,male_count,female_name,female_count
1,John,56559,Mary,67366
2,William,45290,Helen,36148
3,James,42119,Dorothy,32032
4,Robert,40620,Margaret,27140
5,Charles,26923,Ruth,25534
6,George,26320,Mildred,17258
7,Joseph,26263,Virginia,16421
8,Edward,19490,Frances,16131
9,Frank,17017,Elizabeth,15853
10,Thomas,13910,Anna,15666
11,Walter,13338,Evelyn,13493
12,Richard,12324,Marie,12589
13,Harold,12185,Alice,11590
14,Paul,11755,Florence,11316
15,Raymond,11603,Lillian,9986
16,Henry,11354,Irene,9774
17,Arthur,10105,Rose,9568
18,Donald,9974,Louise,9110
19,Albert,9935,Doris,9061
20,Harry,9896,Catherine,8842
21,Jack,8342,Betty,8803
22,Ralph,8161,Gladys,8735
23,Clarence,7188,Edna,8698
24,Louis,7082,Josephine,8683
25,Carl,7004,Martha,8342
26,Howard,6928,Eleanor,8176
27,Kenneth,6809,Ruby,8134
28,David,6627,Ethel,8076
29,Willie,6537,Lucille,7902
30,Francis,6347,Edith,7859
31,Earl,6322,Grace,7770
32,Roy,6211,Thelma,7740
33,Fred,6182,Hazel,7615
34,Joe,5804,Marjorie,7517
35,Eugene,5632,Pauline,7222
36,Stanley,5618,Annie,6742
37,Ernest,5527,Jean,6600
38,Lawrence,5371,Esther,6574
39,Anthony,5168,Gertrude,6264
40,Herbert,5128,Beatrice,5907
41,Leonard,4980,Bernice,5893
42,Alfred,4873,Lois,5877
43,Samuel,4771,Clara,5778
44,Elmer,4373,Ann,5613
45,Michael,4296,Marion,5583
46,Andrew,4139,Emma,5324
47,Bernard,4098,Agnes,5291
48,Leo,4036,Julia,5267
49,Norman,3867,Elsie,5194
50,Russell,3833,Katherine,5191
51,Lloyd,3742,Bertha,5051
52,Daniel,3726,Sarah,4969
53,Peter,3712,Jane,4731
54,Chester,3692,Anne,4567
55,Edwin,3487,Eva,4563
56,Melvin,3469,Pearl,4521
57,Leroy,3422,Ida,4450
58,Woodrow,3358,Rita,4447
59,Frederick,3350,Viola,4331
60,Clifford,3299,Barbara,4224
61,Floyd,3235,Bessie,4101
62,Lester,3229,Myrtle,4076
63,Victor,3183,Kathryn,4068
64,Theodore,3143,Laura,4062
65,Herman,3041,Nellie,4048
66,Vernon,2971,June,4034
67,Clyde,2917,Stella,3928
68,Marvin,2829,Vera,3923
69,Ray,2762,Lorraine,3875
70,Charlie,2743,Willie,3867
71,Philip,2733,Sylvia,3675
72,Gerald,2712,Vivian,3663
73,Vincent,2621,Alma,3650
74,Lewis,2593,Mabel,3636
75,Sam,2505,Jessie,3591
76,Milton,2454,Marian,3503
77,Leon,2442,Geraldine,3446
78,Jesse,2433,Charlotte,3373
79,Benjamin,2431,Leona,3335
80,Alvin,2408,Phyllis,3326
81,Martin,2403,Genevieve,3304
82,Cecil,2328,Wilma,3298
83,Willard,2311,Violet,3294
84,Glenn,2253,Ella,3290
85,Gordon,2233,Juanita,3260
86,Lee,2159,Marguerite,3251
87,Oscar,2113,Maxine,3216
88,Harvey,2112,Minnie,3181
89,Edgar,2086,Lillie,3113
90,Warren,1990,Lucy,3108
91,Wayne,1912,Jennie,3033
92,Arnold,1910,Ellen,3030
93,Everett,1891,Lena,2937
94,Claude,1878,Opal,2847
95,Sidney,1878,Mae,2756
96,Stephen,1843,Blanche,2739
97,Wilbur,1800,Norma,2655
98,Allen,1779,Shirley,2654
99,Virgil,1707,Kathleen,2630
100,Homer,1679,Mattie,2610
101,Morris,1679,Theresa,2511
102,Leslie,1644,Nancy,2510
103,Maurice,1637,Velma,2439
104,Alexander,1591,Beulah,2363
105,Gilbert,1576,Emily,2361
106,Max,1536,Harriet,2345
107,Marion,1535,Georgia,2344
108,Irving,1533,Sophie,2300
109,Steve,1523,Sara,2295
110,Johnnie,1521,Eileen,2264
111,Dale,1491,Eunice,2224
112,Hugh,1489,Geneva,2192
113,Nicholas,1488,Carrie,2130
114,Hubert,1454,Hilda,2118
115,Douglas,1432,Inez,2105
116,Roger,1426,Loretta,2051
117,Eddie,1424,Rosa,2034
118,Julius,1416,Audrey,2022
119,Luther,1416,Christine,2014
120,Jessie,1412,Fannie,2014
121,Roland,1385,Hattie,1999
122,Wilson,1381,Alberta,1988
123,Curtis,1335,Ada,1943
124,Wallace,1334,Cora,1916
125,Glen,1318,Verna,1873
126,Manuel,1312,Jeanne,1846
127,Mike,1286,Dolores,1835
128,Ben,1276,Wanda,1827
129,Franklin,1275,Janet,1812
130,Oliver,1248,Muriel,1797
131,Alex,1207,Jeanette,1774
132,Horace,1199,Lula,1771
133,Jacob,1198,Patricia,1760
134,Orville,1188,Victoria,1758
135,Tony,1163,Madeline,1746
136,Jerome,1146,Dora,1738
137,Wesley,1145,Mamie,1708
138,Archie,1110,Miriam,1708
139,Tom,1104,Estelle,1702
140,Edmund,1099,Naomi,1692
141,Willis,1091,Olga,1691
142,Earnest,1082,Roberta,1680
143,Bill,1038,Olive,1618
144,Guy,999,Mable,1593
145,Lyle,993,Winifred,1593
146,Bruce,988,Lola,1567
147,Jerry,986,Maria,1544
148,Matthew,963,Rachel,1542
149,Rudolph,962,Daisy,1524
150,Nathan,945,Flora,1504
151,Otis,936,Anita,1482
152,Clifton,934,Elaine,1473
153,Don,931,Erma,1463
154,Emil,912,Caroline,1457
155,Salvatore,908,Sadie,1453
156,Marshall,878,Lucile,1447
157,Clayton,877,Henrietta,1411
158,Calvin,874,Maggie,1394
159,Jimmie,874,Susie,1388
160,Jose,871,Joan,1384
161,Patrick,871,Nora,1381
162,Angelo,864,Lottie,1378
163,Ira,862,Marcella,1343
164,Delbert,833,Fern,1341
165,Jim,827,Arlene,1340
166,Clinton,822,Irma,1333
167,Bennie,819,Carolyn,1329
168,Ervin,806,Eula,1306
169,Irvin,798,Adeline,1301
170,Merle,795,Joyce,1261
171,Wilbert,790,Rosemary,1259
172,Sylvester,766,Rebecca,1243
173,Nick,761,Lorene,1238
174,Abraham,757,Rosie,1190
175,Forrest,757,Nettie,1167
176,Ronald,751,Nina,1165
177,Ivan,749,Della,1162
178,Felix,746,Bonnie,1151
179,Wilfred,731,Antoinette,1149
180,Phillip,729,Lydia,1148
181,Otto,728,Regina,1132
182,Julian,724,Veronica,1117
183,Rufus,721,Amelia,1115
184,Dan,711,Sally,1086
185,Jay,706,Jeannette,1077
186,Bert,698,Claire,1072
187,Leland,691,Dorothea,1065
188,Grover,673,Margie,1064
189,Dean,668,Eloise,1063
190,Nelson,664,Isabel,1041
191,Elbert,663,Adele,1030
192,Gene,662,Freda,1025
193,Nathaniel,661,Goldie,1021
194,Isaac,658,Essie,1019
195,Lonnie,658,Katie,1013
196,Aaron,656,Carol,1011
197,Adam,653,Cleo,1009
198,Billy,645,Constance,971
199,Johnny,644,Laverne,965
200,Alton,642,May,961
201,Pete,638,Ollie,956
202,Adolph,637,Angeline,949
203,Dennis,637,Luella,949
204,Johnie,633,Angelina,935
205,Mark,627,Cecelia,935
206,Ellis,624,Faye,932
207,August,618,Effie,919
208,Myron,609,Susan,912
209,Karl,600,Lela,896
210,Dominick,594,Johnnie,890
211,Emmett,591,Rosalie,890
212,Owen,591,Iva,889
213,Antonio,589,Isabelle,886
214,Keith,580,Addie,881
215,Elwood,572,Ora,858
216,Grady,569,Sallie,850
217,Ross,569,Annette,846
218,Loyd,567,Ernestine,823
219,Percy,567,Melba,822
220,Ted,564,Jewell,821
221,Roscoe,561,Alta,820
222,Laurence,557,Frieda,804
223,Dewey,556,Selma,798
224,Mack,556,Celia,791
225,Lowell,555,Elva,789
226,Perry,553,Sue,785
227,Dominic,552,Leola,777
228,Loren,524,Eleanore,761
229,Amos,523,Cecilia,755
230,Eldon,523,Etta,755
231,Carroll,521,Lila,748
232,Wendell,519,Jewel,747
233,Erwin,512,Donna,746
234,Seymour,511,Peggy,735
235,Rex,510,Helene,728
236,Malcolm,508,Lizzie,727
237,Byron,505,Maude,727
238,Fredrick,503,Angela,721
239,Sherman,503,Billie,709
240,Harley,491,Ina,707
241,Norbert,484,Beverly,706
242,Austin,483,Mollie,701
243,Quentin,480,Matilda,690
244,Allan,477,Ola,689
245,Bob,477,Reba,689
246,Murray,477,Nell,687
247,Charley,462,Teresa,674
248,Troy,454,Fay,663
249,Cornelius,453,Elma,659
250,Reuben,453,Gwendolyn,657
251,Burton,450,Janie,656
252,Gerard,447,Iris,655
253,Juan,436,Francis,653
254,Grant,435,Carmen,637
255,Boyd,433,Nannie,631
256,Millard,433,Sophia,629
