rank,male_name,male_count,female_name,female_count
1,John,8769,Mary,6919
2,William,8524,Anna,2698
3,James,5441,Emma,2034
4,George,4664,Elizabeth,1852
5,Charles,4636,Margaret,1658
6,Frank,2834,Minnie,1653
7,Joseph,2456,Ida,1439
8,Henry,2339,Annie,1326
9,Thomas,2282,Bertha,1324
10,Edward,2177,Alice,1308
11,Robert,2140,Clara,1242
12,Harry,2002,Sarah,1226
13,Walter,1670,Ella,1148
14,Arthur,1575,Nellie,1096
15,Fred,1418,Grace,1089
16,Albert,1319,Florence,1046
17,Samuel,919,Martha,1044
18,David,750,Cora,969
19,Louis,746,Laura,962
20,Charlie,668,Carrie,958
21,Clarence,668,Maude,923
22,Richard,641,Bessie,903
23,Joe,639,Mabel,893
24,Andrew,588,Gertrude,791
25,Ernest,571,Ethel,788
26,Will,550,Jennie,784
27,Jesse,536,Edith,778
28,Oscar,530,Hattie,775
29,Daniel,527,Mattie,754
30,Willie,498,Julia,737
31,Benjamin,481,Rose,734
32,Sam,481,Lillian,723
33,Alfred,466,Lillie,678
34,Roy,440,Eva,661
35,Lewis,439,Jessie,661
36,Frederick,433,Lula,655
37,Peter,428,Myrtle,643
38,Elmer,388,Pearl,641
39,Jacob,381,Edna,637
40,Herbert,369,Catherine,635
41,Carl,359,Ada,628
42,Howard,359,Louise,617
43,Tom,349,Helen,612
44,Lee,342,Lucy,611
45,Ralph,329,Frances,586
46,Martin,327,Dora,585
47,Jim,323,Fannie,565
48,Earl,314,Josephine,563
49,Eugene,314,Daisy,562
50,Bert,312,Lena,555
51,Edgar,312,Maggie,532
52,Herman,304,Katherine,504
53,Claude,302,Rosa,500
54,Michael,298,Marie,499
55,Paul,291,Nora,498
56,Ben,289,Effie,463
57,Ira,286,Blanche,456
58,Harvey,282,May,451
59,Chester,274,Nancy,429
60,Edwin,274,Della,428
61,Ed,272,Agnes,424
62,Charley,266,Nettie,419
63,Francis,259,Sallie,416
64,Isaac,258,Stella,416
65,Luther,249,Ellen,413
66,Lawrence,244,Mamie,412
67,Oliver,238,Lizzie,396
68,Clyde,232,Susie,367
69,Otto,221,Sadie,366
70,Hugh,219,Elsie,344
71,Alexander,209,Maud,328
72,Leonard,206,Flora,317
73,Jack,197,Caroline,316
74,Raymond,195,Etta,316
75,Patrick,188,Mae,314
76,Guy,186,Lulu,313
77,Homer,181,Lydia,299
78,Floyd,178,Alma,293
79,Theodore,178,Susan,292
80,Allen,172,Lottie,289
81,August,172,Addie,287
82,Marion,162,Mollie,281
83,Philip,156,Katie,279
84,Warren,156,Ruth,275
85,Horace,152,Harriet,270
86,Dan,148,Kate,267
87,Ray,148,Amanda,263
88,Garfield,147,Nannie,258
89,Stephen,147,Georgia,256
90,Emil,145,Emily,244
91,Jessie,143,Eliza,238
92,Milton,143,Viola,237
93,Willis,142,Amelia,235
94,Calvin,138,Willie,229
95,Dave,135,Charlotte,227
96,Bernard,130,Rebecca,226
97,Julius,129,Belle,219
98,Leroy,129,Kathryn,218
99,Sidney,129,Jane,216
100,Anthony,128,Olive,211
101,Archie,125,Virginia,210
102,Perry,123,Irene,206
103,Leo,122,Hannah,196
104,Leon,121,Ora,191
105,Rufus,121,Esther,189
106,Harold,120,Matilda,187
107,Franklin,117,Henrietta,181
108,Adam,116,Theresa,173
109,Alex,114,Ollie,169
110,Alonzo,111,Pauline,166
111,Everett,111,Estella,163
112,Clifford,110,Beulah,162
113,Victor,110,Augusta,157
114,Eddie,109,Rachel,157
115,Alvin,105,Mildred,154
116,Levi,104,Josie,149
117,Amos,102,Sara,147
118,Roscoe,102,Amy,145
119,Wesley,102,Louisa,142
120,Dennis,99,Luella,141
121,Eli,97,Leona,138
122,Jerry,97,Anne,131
123,Jay,96,Ann,130
124,Hiram,95,Barbara,130
125,Norman,95,Lola,129
126,Percy,95,Estelle,127
127,Aaron,94,Lela,125
128,Gus,94,Millie,124
129,Mark,94,Nina,123
130,Willard,94,Iva,122
131,Moses,93,Sophia,122
132,Earnest,92,Maria,120
133,Gilbert,92,Ruby,119
134,Jake,92,Victoria,117
135,Leslie,92,Evelyn,116
136,Nathan,91,Mayme,115
137,Adolph,90,Alta,114
138,Nelson,90,Lou,114
139,Otis,89,Janie,113
140,Irvin,88,Betty,112
141,Wallace,88,Delia,111
142,Clinton,87,Eleanor,110
143,Lester,87,Marion,110
144,Lloyd,87,Dorothy,109
145,Morris,87,Ina,108
146,Abraham,86,Celia,107
147,Jess,85,Callie,104
148,Elbert,84,Bettie,103
149,Phillip,84,Allie,98
150,Jasper,83,Inez,95
151,Ross,82,Dollie,90
152,Noah,81,Ola,90
153,Wilbur,81,Lucinda,88
154,Claud,80,Mable,88
155,Cornelius,80,Rena,88
156,Mack,80,Beatrice,87
157,Matthew,80,Harriett,86
158,Lonnie,77,Rosie,85
159,Jose,76,Birdie,84
160,Melvin,76,Eula,84
161,Stanley,76,Rhoda,84
162,Sylvester,76,Winnie,84
163,Wiley,76,Christina,82
164,Simon,75,Isabelle,82
165,Reuben,73,Tillie,82
166,Silas,73,Abbie,81
167,Wilson,73,Winifred,81
168,Curtis,72,Essie,80
169,Felix,72,Lora,80
170,Maurice,72,Sally,79
171,Alva,70,Sophie,78
172,Elijah,69,Eunice,77
173,Christopher,68,Leila,77
174,Owen,67,Isabel,76
175,Austin,66,Nell,75
176,Clark,66,Lelia,74
177,Max,66,Myra,72
178,Asa,65,Nelle,72
179,Emmett,65,Roxie,72
180,Fredrick,65,Mathilda,69
181,Russell,65,Bertie,68
182,Virgil,65,Katharine,68
183,Winfield,65,Lenora,68
184,Mose,63,Lettie,68
185,Timothy,63,Christine,67
186,Rudolph,62,Sue,67
187,Edmund,61,Sylvia,67
188,Harley,61,Cornelia,66
189,Harrison,61,Linnie,65
190,Jeff,61,Alberta,64
191,Orville,61,Hettie,64
192,Irving,60,Adelaide,62
193,Andy,58,Mina,62
194,Ellis,58,Helena,61
195,Lemuel,58,Carolyn,60
196,Monroe,58,Adeline,58
197,Anton,57,Genevieve,58
198,Joel,57,Johanna,58
199,Manuel,57,Loretta,58
200,Marvin,57,Lida,57
201,Pete,57,Fanny,55
202,Vernon,57,Hester,55
203,Marshall,56,Lilly,55
204,Nicholas,56,Naomi,55
205,Ike,55,Lois,53
206,Mathew,55,Minerva,53
207,Ora,55,Mittie,53
208,Christian,53,Bess,52
209,Emery,53,Claudia,52
210,Newton,53,Leah,52
211,Chris,52,Lucretia,52
212,Clayton,52,Marguerite,52
213,Pearl,52,Cecelia,51
214,Wade,52,Elva,51
215,Augustus,51,Olivia,51
216,Columbus,51,Gussie,50
217,Scott,51,Hazel,50
218,Bob,50,Isabella,50
219,Solomon,49,Cordelia,49
220,Emanuel,48,Rosetta,49
221,Nathaniel,48,Wilhelmina,49
222,Riley,47,Bernice,48
223,Sherman,47,Hilda,48
224,Glenn,45,Lucille,48
225,Johnnie,45,Polly,48
226,Juan,45,Vera,48
227,Marcus,45,Cynthia,47
228,Ollie,45,Elnora,47
229,Enoch,44,Francis,47
230,Ezra,44,Selma,47
231,Mike,44,Lily,46
232,Steve,44,Lura,46
233,Ambrose,43,Phoebe,46
234,Arch,43,Teresa,46
235,Dock,43,Angie,44
236,Hubert,43,Hulda,44
237,Bill,42,Jean,44
238,Burton,42,Louella,44
239,Edmond,42,Myrtie,44
240,Emory,42,Adele,43
241,Luke,42,Jeannette,43
242,Ole,42,Lyda,43
243,Elias,41,Virgie,43
244,Anderson,40,Dessie,42
245,Barney,40,Lila,42
246,Byron,40,Violet,42
247,Cyrus,40,Elma,41
248,Edd,40,Madge,41
249,Joshua,40,Regina,41
250,Major,40,Roberta,41
251,Miles,40,Catharine,40
252,Chas,39,Eugenia,40
253,Clifton,39,Gladys,40
254,Gustave,39,Malinda,40
255,Nick,39,Mandy,40
256,Taylor,39,Melissa,40
257,Bud,38,Cecilia,39
258,Jerome,38,Goldie,39
259,Lucius,38,Lee,39
260,Burt,37,Lina,39
261,Ward,37,Marian,39
262,Abe,36,Elvira,38
263,Hugo,36,Emilie,38
264,Julian,36,Ivy,38
265,Millard,36,Linda,38
266,Preston,36,Nona,38
267,Tony,36,Zella,38
268,Cecil,35,Hallie,36
269,Seth,35,Irma,36
270,Bruce,34,Jeanette,36
271,Fletcher,34,Leola,36
272,Jeremiah,34,Lucile,36
273,Grant,33,Geneva,35
274,Green,33,Gertie,35
275,Neal,33,Bridget,34
276,Bennie,32,Freda,34
277,Conrad,32,Dolly,33
278,Dee,32,Molly,33
279,Ervin,32,Georgie,32
280,Gordon,32,Lilla,32
281,Grover,32,Margie,32
282,Isaiah,32,Nola,32
283,Lorenzo,32,Dovie,31
284,Porter,32,Letha,31
285,Van,32,Olga,31
286,Glen,31,George,30
287,Jefferson,31,Meta,30
288,Louie,31,Verna,30
289,Abner,30,William,30
290,Abram,30,Adah,29
291,Dudley,30,Alvina,29
292,Lucian,30,Antoinette,29
293,Roland,30,Bell,29
294,Vincent,30,Janet,29
295,Wayne,30,Mabelle,29
296,Arnold,29,Mertie,29
297,Elisha,29,Cassie,28
298,Elwood,29,Erma,28
299,Karl,29,Flossie,28
300,Kenneth,29,Louie,28
301,Mary,29,Alpha,27
302,Matt,29,Blanch,27
303,Myron,29,Ellie,27
304,Pink,29,Johnnie,27
305,Roger,29,Lona,27
306,Wilbert,29,Lorena,27
307,Forrest,28,Miriam,27
308,Irwin,28,Ophelia,27
309,Jackson,28,Priscilla,27
310,Laurence,28,Sudie,27
311,Madison,28,Zula,27
312,Sanford,28,Annette,26
313,Archibald,27,John,26
314,Delbert,27,Norma,26
315,Donald,27,Rosalie,26
316,Lon,27,Vina,26
317,Stewart,27,Bonnie,25
318,Antonio,26,Corinne,25
319,Chauncey,26,Elisabeth,25
320,Don,26,Elsa,25
321,Noble,26,Frieda,25
322,Otho,26,Juanita,25
323,Spencer,26,Melvina,25
324,Avery,25,Tennie,25
325,Dallas,25,Bella,24
326,Freeman,25,Cecile,24
327,Jonas,25,Dona,24
328,Lige,25,Frankie,24
329,Napoleon,25,Gracie,24
330,Walker,25,James,24
331,Zack,25,Kittie,24
332,Boyd,24,Leota,24
333,Clay,24,Maudie,24
334,Dewitt,24,Orpha,24
335,Emmet,24,Savannah,24
336,Evan,24,Vinnie,24
337,General,24,Vivian,24
338,Isiah,24,Anita,23
339,Josiah,24,Claire,23
340,Omer,24,Cleo,23
341,Perley,24,Dena,23
342,Ferdinand,23,Eda,23
343,Hans,23,Leonora,23
344,Israel,23,Leora,23
345,Judson,23,Liza,23
346,Morgan,23,Almeda,22
347,Waldo,23,Artie,22
348,Berry,22,Charity,22
349,Carroll,22,Elise,22
350,Clement,22,Georgianna,22
351,Elliott,22,Harriette,22
352,Ezekiel,22,Isabell,22
353,Foster,22,Jimmie,22
354,Gust,22,Julie,22
355,Jason,22,Kitty,22
356,Josh,22,Margret,22
357,Junius,22,Nan,22
358,Loren,22,Pearlie,22
359,Wilfred,22,Zoe,22
360,Adolphus,21,Adelia,21
361,Allie,21,Angeline,21
362,Benjiman,21,Dorothea,21
363,Christ,21,Ernestine,21
364,Dwight,21,Joanna,21
365,Earle,21,Lennie,21
366,Francisco,21,Leta,21
367,Giles,21,Lue,21
368,Granville,21,Marietta,21
369,Jonathan,21,Ona,21
370,Lafayette,21,Pearle,21
371,Leander,21,Rilla,21
372,Lyman,21,Susanna,21
373,Lynn,21,Zora,21
374,Ruben,21,Adda,20
375,Dick,20,Clare,20
376,Elvin,20,Georgiana,20
377,Emerson,20,Helene,20
378,Emile,20,Ila,20
379,Isom,20,Libbie,20
380,Jimmie,20,Magdalena,20
381,King,20,Phebe,20
382,Mitchell,20,Rita,20
383,Orrin,20,Vesta,20
384,Pat,20,Edythe,19
385,Royal,20,Kathrine,19
386,Sim,20,Letitia,19
387,Truman,20,Nella,19
388,Washington,20,Octavia,19
389,Al,19,Oma,19
390,Carlos,19,Tena,19
391,Lem,19,Tina,19
392,Milo,19,Velma,19
393,Oren,19,Adaline,18
394,Orlando,19,Ava,18
395,Allan,18,Cathrine,18
396,Arther,18,Emmie,18
397,Caleb,18,Ettie,18
398,Cicero,18,Evie,18
399,Clem,18,Fay,18
400,Clint,18,Iona,18
401,Forest,18,Lavina,18
402,Gustav,18,Lessie,18
403,Harmon,18,Luna,18
404,Ivan,18,Matie,18
405,Jordan,18,Charles,17
406,Ned,18,Clyde,17
